divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,0,0,1,2,2,3,2,4,4,3,1,0,2,4,0,2,1	0.001	nan	0:0.00044721762[&age_median=0.00044721762,age_mean=0.00044721762,age_n=1,age_range={0.00044721762,0.00044721762},age_hpdi_95={0.00044721762,0.00044721762},age_qi_95={0.00044721762,0.00044721762}],1:0.00172260687[&age_median=0.00172260687,age_mean=0.00172260687,age_n=1,age_range={0.00172260687,0.00172260687},age_hpdi_95={0.00172260687,0.00172260687},age_qi_95={0.00172260687,0.00172260687}],2:0.00206690953[&age_median=0.00206690953,age_mean=0.00206690953,age_n=1,age_range={0.00206690953,0.00206690953},age_hpdi_95={0.00206690953,0.00206690953},age_qi_95={0.00206690953,0.00206690953}],3:0.00417667182[&age_median=0.00417667182,age_mean=0.00417667182,age_n=1,age_range={0.00417667182,0.00417667182},age_hpdi_95={0.00417667182,0.00417667182},age_qi_95={0.00417667182,0.00417667182}],4:1.385331e-05[&age_median=1.385331e-05,age_mean=1.385331e-05,age_n=1,age_range={1.385331e-05,1.385331e-05},age_hpdi_95={1.385331e-05,1.385331e-05},age_qi_95={1.385331e-05,1.385331e-05}]
0,1,2,3,4,5,1,1,6,7,8,1,3,2,7,9,0,0	0.001	nan	0:0.0008710319[&age_median=0.0008710319,age_mean=0.0008710319,age_n=1,age_range={0.0008710319,0.0008710319},age_hpdi_95={0.0008710319,0.0008710319},age_qi_95={0.0008710319,0.0008710319}],1:0.00044757288[&age_median=0.00044757288,age_mean=0.00044757288,age_n=1,age_range={0.00044757288,0.00044757288},age_hpdi_95={0.00044757288,0.00044757288},age_qi_95={0.00044757288,0.00044757288}],2:0.00062293526[&age_median=0.00062293526,age_mean=0.00062293526,age_n=1,age_range={0.00062293526,0.00062293526},age_hpdi_95={0.00062293526,0.00062293526},age_qi_95={0.00062293526,0.00062293526}],3:0.00013440268[&age_median=0.00013440268,age_mean=0.00013440268,age_n=1,age_range={0.00013440268,0.00013440268},age_hpdi_95={0.00013440268,0.00013440268},age_qi_95={0.00013440268,0.00013440268}],4:0.00094336275[&age_median=0.00094336275,age_mean=0.00094336275,age_n=1,age_range={0.00094336275,0.00094336275},age_hpdi_95={0.00094336275,0.00094336275},age_qi_95={0.00094336275,0.00094336275}],5:0.00057657354[&age_median=0.00057657354,age_mean=0.00057657354,age_n=1,age_range={0.00057657354,0.00057657354},age_hpdi_95={0.00057657354,0.00057657354},age_qi_95={0.00057657354,0.00057657354}],6:0.00334622158[&age_median=0.00334622158,age_mean=0.00334622158,age_n=1,age_range={0.00334622158,0.00334622158},age_hpdi_95={0.00334622158,0.00334622158},age_qi_95={0.00334622158,0.00334622158}],7:0.0027098892[&age_median=0.0027098892,age_mean=0.0027098892,age_n=1,age_range={0.0027098892,0.0027098892},age_hpdi_95={0.0027098892,0.0027098892},age_qi_95={0.0027098892,0.0027098892}],8:0.0012626522[&age_median=0.0012626522,age_mean=0.0012626522,age_n=1,age_range={0.0012626522,0.0012626522},age_hpdi_95={0.0012626522,0.0012626522},age_qi_95={0.0012626522,0.0012626522}],9:0.00148512361[&age_median=0.00148512361,age_mean=0.00148512361,age_n=1,age_range={0.00148512361,0.00148512361},age_hpdi_95={0.00148512361,0.00148512361},age_qi_95={0.00148512361,0.00148512361}]
0,1,2,3,0,1,1,4,2,1,0,3,0,4,4,3,0,2	0.001	nan	0:0.00051309825[&age_median=0.00051309825,age_mean=0.00051309825,age_n=1,age_range={0.00051309825,0.00051309825},age_hpdi_95={0.00051309825,0.00051309825},age_qi_95={0.00051309825,0.00051309825}],1:0.00042500758[&age_median=0.00042500758,age_mean=0.00042500758,age_n=1,age_range={0.00042500758,0.00042500758},age_hpdi_95={0.00042500758,0.00042500758},age_qi_95={0.00042500758,0.00042500758}],2:0.0007376147[&age_median=0.0007376147,age_mean=0.0007376147,age_n=1,age_range={0.0007376147,0.0007376147},age_hpdi_95={0.0007376147,0.0007376147},age_qi_95={0.0007376147,0.0007376147}],3:0.00326870493[&age_median=0.00326870493,age_mean=0.00326870493,age_n=1,age_range={0.00326870493,0.00326870493},age_hpdi_95={0.00326870493,0.00326870493},age_qi_95={0.00326870493,0.00326870493}],4:0.00532558764[&age_median=0.00532558764,age_mean=0.00532558764,age_n=1,age_range={0.00532558764,0.00532558764},age_hpdi_95={0.00532558764,0.00532558764},age_qi_95={0.00532558764,0.00532558764}]
0,1,1,0,2,3,4,5,6,7,8,3,1,2,3,0,1,7	0.001	nan	0:3.631923e-05[&age_median=3.631923e-05,age_mean=3.631923e-05,age_n=1,age_range={3.631923e-05,3.631923e-05},age_hpdi_95={3.631923e-05,3.631923e-05},age_qi_95={3.631923e-05,3.631923e-05}],1:0.00035253975[&age_median=0.00035253975,age_mean=0.00035253975,age_n=1,age_range={0.00035253975,0.00035253975},age_hpdi_95={0.00035253975,0.00035253975},age_qi_95={0.00035253975,0.00035253975}],2:0.00095591359[&age_median=0.00095591359,age_mean=0.00095591359,age_n=1,age_range={0.00095591359,0.00095591359},age_hpdi_95={0.00095591359,0.00095591359},age_qi_95={0.00095591359,0.00095591359}],3:0.00112539559[&age_median=0.00112539559,age_mean=0.00112539559,age_n=1,age_range={0.00112539559,0.00112539559},age_hpdi_95={0.00112539559,0.00112539559},age_qi_95={0.00112539559,0.00112539559}],4:0.00410989265[&age_median=0.00410989265,age_mean=0.00410989265,age_n=1,age_range={0.00410989265,0.00410989265},age_hpdi_95={0.00410989265,0.00410989265},age_qi_95={0.00410989265,0.00410989265}],5:6.943095e-05[&age_median=6.943095e-05,age_mean=6.943095e-05,age_n=1,age_range={6.943095e-05,6.943095e-05},age_hpdi_95={6.943095e-05,6.943095e-05},age_qi_95={6.943095e-05,6.943095e-05}],6:0.00315912328[&age_median=0.00315912328,age_mean=0.00315912328,age_n=1,age_range={0.00315912328,0.00315912328},age_hpdi_95={0.00315912328,0.00315912328},age_qi_95={0.00315912328,0.00315912328}],7:0.00062940175[&age_median=0.00062940175,age_mean=0.00062940175,age_n=1,age_range={0.00062940175,0.00062940175},age_hpdi_95={0.00062940175,0.00062940175},age_qi_95={0.00062940175,0.00062940175}],8:0.00375048728[&age_median=0.00375048728,age_mean=0.00375048728,age_n=1,age_range={0.00375048728,0.00375048728},age_hpdi_95={0.00375048728,0.00375048728},age_qi_95={0.00375048728,0.00375048728}]
0,1,2,2,1,0,2,2,0,0,0,2,2,1,2,2,0,0	0.001	nan	0:0.00337938283[&age_median=0.00337938283,age_mean=0.00337938283,age_n=1,age_range={0.00337938283,0.00337938283},age_hpdi_95={0.00337938283,0.00337938283},age_qi_95={0.00337938283,0.00337938283}],1:0.00259809689[&age_median=0.00259809689,age_mean=0.00259809689,age_n=1,age_range={0.00259809689,0.00259809689},age_hpdi_95={0.00259809689,0.00259809689},age_qi_95={0.00259809689,0.00259809689}],2:0.00024246887[&age_median=0.00024246887,age_mean=0.00024246887,age_n=1,age_range={0.00024246887,0.00024246887},age_hpdi_95={0.00024246887,0.00024246887},age_qi_95={0.00024246887,0.00024246887}]
0,1,2,3,4,1,5,3,2,5,1,1,0,1,5,3,4,3	0.001	nan	0:0.00033966533[&age_median=0.00033966533,age_mean=0.00033966533,age_n=1,age_range={0.00033966533,0.00033966533},age_hpdi_95={0.00033966533,0.00033966533},age_qi_95={0.00033966533,0.00033966533}],1:0.00029018623[&age_median=0.00029018623,age_mean=0.00029018623,age_n=1,age_range={0.00029018623,0.00029018623},age_hpdi_95={0.00029018623,0.00029018623},age_qi_95={0.00029018623,0.00029018623}],2:2.980867e-05[&age_median=2.980867e-05,age_mean=2.980867e-05,age_n=1,age_range={2.980867e-05,2.980867e-05},age_hpdi_95={2.980867e-05,2.980867e-05},age_qi_95={2.980867e-05,2.980867e-05}],3:0.00071951534[&age_median=0.00071951534,age_mean=0.00071951534,age_n=1,age_range={0.00071951534,0.00071951534},age_hpdi_95={0.00071951534,0.00071951534},age_qi_95={0.00071951534,0.00071951534}],4:0.00381624146[&age_median=0.00381624146,age_mean=0.00381624146,age_n=1,age_range={0.00381624146,0.00381624146},age_hpdi_95={0.00381624146,0.00381624146},age_qi_95={0.00381624146,0.00381624146}],5:0.0028364191[&age_median=0.0028364191,age_mean=0.0028364191,age_n=1,age_range={0.0028364191,0.0028364191},age_hpdi_95={0.0028364191,0.0028364191},age_qi_95={0.0028364191,0.0028364191}]
0,1,2,3,4,5,6,0,5,7,3,8,9,10,8,4,8,10	0.001	nan	0:0.00048911512[&age_median=0.00048911512,age_mean=0.00048911512,age_n=1,age_range={0.00048911512,0.00048911512},age_hpdi_95={0.00048911512,0.00048911512},age_qi_95={0.00048911512,0.00048911512}],1:0.00578608818[&age_median=0.00578608818,age_mean=0.00578608818,age_n=1,age_range={0.00578608818,0.00578608818},age_hpdi_95={0.00578608818,0.00578608818},age_qi_95={0.00578608818,0.00578608818}],2:0.00130111349[&age_median=0.00130111349,age_mean=0.00130111349,age_n=1,age_range={0.00130111349,0.00130111349},age_hpdi_95={0.00130111349,0.00130111349},age_qi_95={0.00130111349,0.00130111349}],3:0.0004506388[&age_median=0.0004506388,age_mean=0.0004506388,age_n=1,age_range={0.0004506388,0.0004506388},age_hpdi_95={0.0004506388,0.0004506388},age_qi_95={0.0004506388,0.0004506388}],4:0.00046258203[&age_median=0.00046258203,age_mean=0.00046258203,age_n=1,age_range={0.00046258203,0.00046258203},age_hpdi_95={0.00046258203,0.00046258203},age_qi_95={0.00046258203,0.00046258203}],5:0.00034440964[&age_median=0.00034440964,age_mean=0.00034440964,age_n=1,age_range={0.00034440964,0.00034440964},age_hpdi_95={0.00034440964,0.00034440964},age_qi_95={0.00034440964,0.00034440964}],6:0.00205907821[&age_median=0.00205907821,age_mean=0.00205907821,age_n=1,age_range={0.00205907821,0.00205907821},age_hpdi_95={0.00205907821,0.00205907821},age_qi_95={0.00205907821,0.00205907821}],7:0.00056248003[&age_median=0.00056248003,age_mean=0.00056248003,age_n=1,age_range={0.00056248003,0.00056248003},age_hpdi_95={0.00056248003,0.00056248003},age_qi_95={0.00056248003,0.00056248003}],8:0.00011693695[&age_median=0.00011693695,age_mean=0.00011693695,age_n=1,age_range={0.00011693695,0.00011693695},age_hpdi_95={0.00011693695,0.00011693695},age_qi_95={0.00011693695,0.00011693695}],9:0.00169993404[&age_median=0.00169993404,age_mean=0.00169993404,age_n=1,age_range={0.00169993404,0.00169993404},age_hpdi_95={0.00169993404,0.00169993404},age_qi_95={0.00169993404,0.00169993404}],10:0.00164022048[&age_median=0.00164022048,age_mean=0.00164022048,age_n=1,age_range={0.00164022048,0.00164022048},age_hpdi_95={0.00164022048,0.00164022048},age_qi_95={0.00164022048,0.00164022048}]
0,1,2,3,4,5,6,7,6,7,6,8,9,10,11,12,13,14	0.001	nan	0:0.00033200611[&age_median=0.00033200611,age_mean=0.00033200611,age_n=1,age_range={0.00033200611,0.00033200611},age_hpdi_95={0.00033200611,0.00033200611},age_qi_95={0.00033200611,0.00033200611}],1:0.00173067593[&age_median=0.00173067593,age_mean=0.00173067593,age_n=1,age_range={0.00173067593,0.00173067593},age_hpdi_95={0.00173067593,0.00173067593},age_qi_95={0.00173067593,0.00173067593}],2:9.791638e-05[&age_median=9.791638e-05,age_mean=9.791638e-05,age_n=1,age_range={9.791638e-05,9.791638e-05},age_hpdi_95={9.791638e-05,9.791638e-05},age_qi_95={9.791638e-05,9.791638e-05}],3:0.00041475849[&age_median=0.00041475849,age_mean=0.00041475849,age_n=1,age_range={0.00041475849,0.00041475849},age_hpdi_95={0.00041475849,0.00041475849},age_qi_95={0.00041475849,0.00041475849}],4:1.902769e-05[&age_median=1.902769e-05,age_mean=1.902769e-05,age_n=1,age_range={1.902769e-05,1.902769e-05},age_hpdi_95={1.902769e-05,1.902769e-05},age_qi_95={1.902769e-05,1.902769e-05}],5:0.00226301765[&age_median=0.00226301765,age_mean=0.00226301765,age_n=1,age_range={0.00226301765,0.00226301765},age_hpdi_95={0.00226301765,0.00226301765},age_qi_95={0.00226301765,0.00226301765}],6:0.00096898789[&age_median=0.00096898789,age_mean=0.00096898789,age_n=1,age_range={0.00096898789,0.00096898789},age_hpdi_95={0.00096898789,0.00096898789},age_qi_95={0.00096898789,0.00096898789}],7:0.00313752585[&age_median=0.00313752585,age_mean=0.00313752585,age_n=1,age_range={0.00313752585,0.00313752585},age_hpdi_95={0.00313752585,0.00313752585},age_qi_95={0.00313752585,0.00313752585}],8:0.00103344435[&age_median=0.00103344435,age_mean=0.00103344435,age_n=1,age_range={0.00103344435,0.00103344435},age_hpdi_95={0.00103344435,0.00103344435},age_qi_95={0.00103344435,0.00103344435}],9:0.00063352075[&age_median=0.00063352075,age_mean=0.00063352075,age_n=1,age_range={0.00063352075,0.00063352075},age_hpdi_95={0.00063352075,0.00063352075},age_qi_95={0.00063352075,0.00063352075}],10:0.00344537606[&age_median=0.00344537606,age_mean=0.00344537606,age_n=1,age_range={0.00344537606,0.00344537606},age_hpdi_95={0.00344537606,0.00344537606},age_qi_95={0.00344537606,0.00344537606}],11:0.00194351408[&age_median=0.00194351408,age_mean=0.00194351408,age_n=1,age_range={0.00194351408,0.00194351408},age_hpdi_95={0.00194351408,0.00194351408},age_qi_95={0.00194351408,0.00194351408}],12:7.75124e-06[&age_median=7.75124e-06,age_mean=7.75124e-06,age_n=1,age_range={7.75124e-06,7.75124e-06},age_hpdi_95={7.75124e-06,7.75124e-06},age_qi_95={7.75124e-06,7.75124e-06}],13:0.00023305352[&age_median=0.00023305352,age_mean=0.00023305352,age_n=1,age_range={0.00023305352,0.00023305352},age_hpdi_95={0.00023305352,0.00023305352},age_qi_95={0.00023305352,0.00023305352}],14:0.00276019684[&age_median=0.00276019684,age_mean=0.00276019684,age_n=1,age_range={0.00276019684,0.00276019684},age_hpdi_95={0.00276019684,0.00276019684},age_qi_95={0.00276019684,0.00276019684}]
0,1,2,3,1,3,1,2,4,2,0,4,5,5,1,1,0,4	0.001	nan	0:0.00123132581[&age_median=0.00123132581,age_mean=0.00123132581,age_n=1,age_range={0.00123132581,0.00123132581},age_hpdi_95={0.00123132581,0.00123132581},age_qi_95={0.00123132581,0.00123132581}],1:0.00025612828[&age_median=0.00025612828,age_mean=0.00025612828,age_n=1,age_range={0.00025612828,0.00025612828},age_hpdi_95={0.00025612828,0.00025612828},age_qi_95={0.00025612828,0.00025612828}],2:0.00414449686[&age_median=0.00414449686,age_mean=0.00414449686,age_n=1,age_range={0.00414449686,0.00414449686},age_hpdi_95={0.00414449686,0.00414449686},age_qi_95={0.00414449686,0.00414449686}],3:0.00391982127[&age_median=0.00391982127,age_mean=0.00391982127,age_n=1,age_range={0.00391982127,0.00391982127},age_hpdi_95={0.00391982127,0.00391982127},age_qi_95={0.00391982127,0.00391982127}],4:0.00023955073[&age_median=0.00023955073,age_mean=0.00023955073,age_n=1,age_range={0.00023955073,0.00023955073},age_hpdi_95={0.00023955073,0.00023955073},age_qi_95={0.00023955073,0.00023955073}],5:0.00079842022[&age_median=0.00079842022,age_mean=0.00079842022,age_n=1,age_range={0.00079842022,0.00079842022},age_hpdi_95={0.00079842022,0.00079842022},age_qi_95={0.00079842022,0.00079842022}]
0,1,0,2,2,1,3,1,4,4,0,1,3,2,4,2,4,3	0.001	nan	0:0.00079387615[&age_median=0.00079387615,age_mean=0.00079387615,age_n=1,age_range={0.00079387615,0.00079387615},age_hpdi_95={0.00079387615,0.00079387615},age_qi_95={0.00079387615,0.00079387615}],1:0.00035185469[&age_median=0.00035185469,age_mean=0.00035185469,age_n=1,age_range={0.00035185469,0.00035185469},age_hpdi_95={0.00035185469,0.00035185469},age_qi_95={0.00035185469,0.00035185469}],2:0.00169297961[&age_median=0.00169297961,age_mean=0.00169297961,age_n=1,age_range={0.00169297961,0.00169297961},age_hpdi_95={0.00169297961,0.00169297961},age_qi_95={0.00169297961,0.00169297961}],3:0.00049293846[&age_median=0.00049293846,age_mean=0.00049293846,age_n=1,age_range={0.00049293846,0.00049293846},age_hpdi_95={0.00049293846,0.00049293846},age_qi_95={0.00049293846,0.00049293846}],4:0.00030930577[&age_median=0.00030930577,age_mean=0.00030930577,age_n=1,age_range={0.00030930577,0.00030930577},age_hpdi_95={0.00030930577,0.00030930577},age_qi_95={0.00030930577,0.00030930577}]
0,1,2,3,4,5,6,1,7,4,8,9,3,4,7,8,3,5	0.001	nan	0:0.00069791504[&age_median=0.00069791504,age_mean=0.00069791504,age_n=1,age_range={0.00069791504,0.00069791504},age_hpdi_95={0.00069791504,0.00069791504},age_qi_95={0.00069791504,0.00069791504}],1:0.00059940639[&age_median=0.00059940639,age_mean=0.00059940639,age_n=1,age_range={0.00059940639,0.00059940639},age_hpdi_95={0.00059940639,0.00059940639},age_qi_95={0.00059940639,0.00059940639}],2:0.00055619047[&age_median=0.00055619047,age_mean=0.00055619047,age_n=1,age_range={0.00055619047,0.00055619047},age_hpdi_95={0.00055619047,0.00055619047},age_qi_95={0.00055619047,0.00055619047}],3:9.469055e-05[&age_median=9.469055e-05,age_mean=9.469055e-05,age_n=1,age_range={9.469055e-05,9.469055e-05},age_hpdi_95={9.469055e-05,9.469055e-05},age_qi_95={9.469055e-05,9.469055e-05}],4:0.00355945526[&age_median=0.00355945526,age_mean=0.00355945526,age_n=1,age_range={0.00355945526,0.00355945526},age_hpdi_95={0.00355945526,0.00355945526},age_qi_95={0.00355945526,0.00355945526}],5:0.0037341963[&age_median=0.0037341963,age_mean=0.0037341963,age_n=1,age_range={0.0037341963,0.0037341963},age_hpdi_95={0.0037341963,0.0037341963},age_qi_95={0.0037341963,0.0037341963}],6:0.00251518392[&age_median=0.00251518392,age_mean=0.00251518392,age_n=1,age_range={0.00251518392,0.00251518392},age_hpdi_95={0.00251518392,0.00251518392},age_qi_95={0.00251518392,0.00251518392}],7:0.00063820585[&age_median=0.00063820585,age_mean=0.00063820585,age_n=1,age_range={0.00063820585,0.00063820585},age_hpdi_95={0.00063820585,0.00063820585},age_qi_95={0.00063820585,0.00063820585}],8:0.0027977253[&age_median=0.0027977253,age_mean=0.0027977253,age_n=1,age_range={0.0027977253,0.0027977253},age_hpdi_95={0.0027977253,0.0027977253},age_qi_95={0.0027977253,0.0027977253}],9:6.637665e-05[&age_median=6.637665e-05,age_mean=6.637665e-05,age_n=1,age_range={6.637665e-05,6.637665e-05},age_hpdi_95={6.637665e-05,6.637665e-05},age_qi_95={6.637665e-05,6.637665e-05}]
0,1,2,3,4,5,6,7,6,8,9,10,11,8,7,12,10,10	0.001	nan	0:0.00020198784[&age_median=0.00020198784,age_mean=0.00020198784,age_n=1,age_range={0.00020198784,0.00020198784},age_hpdi_95={0.00020198784,0.00020198784},age_qi_95={0.00020198784,0.00020198784}],1:0.00023852442[&age_median=0.00023852442,age_mean=0.00023852442,age_n=1,age_range={0.00023852442,0.00023852442},age_hpdi_95={0.00023852442,0.00023852442},age_qi_95={0.00023852442,0.00023852442}],2:0.00425410859[&age_median=0.00425410859,age_mean=0.00425410859,age_n=1,age_range={0.00425410859,0.00425410859},age_hpdi_95={0.00425410859,0.00425410859},age_qi_95={0.00425410859,0.00425410859}],3:0.00068139719[&age_median=0.00068139719,age_mean=0.00068139719,age_n=1,age_range={0.00068139719,0.00068139719},age_hpdi_95={0.00068139719,0.00068139719},age_qi_95={0.00068139719,0.00068139719}],4:0.00443770355[&age_median=0.00443770355,age_mean=0.00443770355,age_n=1,age_range={0.00443770355,0.00443770355},age_hpdi_95={0.00443770355,0.00443770355},age_qi_95={0.00443770355,0.00443770355}],5:0.00300882275[&age_median=0.00300882275,age_mean=0.00300882275,age_n=1,age_range={0.00300882275,0.00300882275},age_hpdi_95={0.00300882275,0.00300882275},age_qi_95={0.00300882275,0.00300882275}],6:0.00205591583[&age_median=0.00205591583,age_mean=0.00205591583,age_n=1,age_range={0.00205591583,0.00205591583},age_hpdi_95={0.00205591583,0.00205591583},age_qi_95={0.00205591583,0.00205591583}],7:1.676996e-05[&age_median=1.676996e-05,age_mean=1.676996e-05,age_n=1,age_range={1.676996e-05,1.676996e-05},age_hpdi_95={1.676996e-05,1.676996e-05},age_qi_95={1.676996e-05,1.676996e-05}],8:0.00216945193[&age_median=0.00216945193,age_mean=0.00216945193,age_n=1,age_range={0.00216945193,0.00216945193},age_hpdi_95={0.00216945193,0.00216945193},age_qi_95={0.00216945193,0.00216945193}],9:0.00202416004[&age_median=0.00202416004,age_mean=0.00202416004,age_n=1,age_range={0.00202416004,0.00202416004},age_hpdi_95={0.00202416004,0.00202416004},age_qi_95={0.00202416004,0.00202416004}],10:0.00303257797[&age_median=0.00303257797,age_mean=0.00303257797,age_n=1,age_range={0.00303257797,0.00303257797},age_hpdi_95={0.00303257797,0.00303257797},age_qi_95={0.00303257797,0.00303257797}],11:0.00117376902[&age_median=0.00117376902,age_mean=0.00117376902,age_n=1,age_range={0.00117376902,0.00117376902},age_hpdi_95={0.00117376902,0.00117376902},age_qi_95={0.00117376902,0.00117376902}],12:0.00441748122[&age_median=0.00441748122,age_mean=0.00441748122,age_n=1,age_range={0.00441748122,0.00441748122},age_hpdi_95={0.00441748122,0.00441748122},age_qi_95={0.00441748122,0.00441748122}]
0,1,2,3,4,5,4,0,2,6,6,0,7,8,9,10,3,10	0.001	nan	0:0.0004981819[&age_median=0.0004981819,age_mean=0.0004981819,age_n=1,age_range={0.0004981819,0.0004981819},age_hpdi_95={0.0004981819,0.0004981819},age_qi_95={0.0004981819,0.0004981819}],1:0.00226006662[&age_median=0.00226006662,age_mean=0.00226006662,age_n=1,age_range={0.00226006662,0.00226006662},age_hpdi_95={0.00226006662,0.00226006662},age_qi_95={0.00226006662,0.00226006662}],2:0.00078743045[&age_median=0.00078743045,age_mean=0.00078743045,age_n=1,age_range={0.00078743045,0.00078743045},age_hpdi_95={0.00078743045,0.00078743045},age_qi_95={0.00078743045,0.00078743045}],3:0.0002946894[&age_median=0.0002946894,age_mean=0.0002946894,age_n=1,age_range={0.0002946894,0.0002946894},age_hpdi_95={0.0002946894,0.0002946894},age_qi_95={0.0002946894,0.0002946894}],4:0.00032514575[&age_median=0.00032514575,age_mean=0.00032514575,age_n=1,age_range={0.00032514575,0.00032514575},age_hpdi_95={0.00032514575,0.00032514575},age_qi_95={0.00032514575,0.00032514575}],5:0.00334866225[&age_median=0.00334866225,age_mean=0.00334866225,age_n=1,age_range={0.00334866225,0.00334866225},age_hpdi_95={0.00334866225,0.00334866225},age_qi_95={0.00334866225,0.00334866225}],6:0.00011678761[&age_median=0.00011678761,age_mean=0.00011678761,age_n=1,age_range={0.00011678761,0.00011678761},age_hpdi_95={0.00011678761,0.00011678761},age_qi_95={0.00011678761,0.00011678761}],7:0.00111247567[&age_median=0.00111247567,age_mean=0.00111247567,age_n=1,age_range={0.00111247567,0.00111247567},age_hpdi_95={0.00111247567,0.00111247567},age_qi_95={0.00111247567,0.00111247567}],8:0.0014340972[&age_median=0.0014340972,age_mean=0.0014340972,age_n=1,age_range={0.0014340972,0.0014340972},age_hpdi_95={0.0014340972,0.0014340972},age_qi_95={0.0014340972,0.0014340972}],9:0.00346616271[&age_median=0.00346616271,age_mean=0.00346616271,age_n=1,age_range={0.00346616271,0.00346616271},age_hpdi_95={0.00346616271,0.00346616271},age_qi_95={0.00346616271,0.00346616271}],10:0.00052215029[&age_median=0.00052215029,age_mean=0.00052215029,age_n=1,age_range={0.00052215029,0.00052215029},age_hpdi_95={0.00052215029,0.00052215029},age_qi_95={0.00052215029,0.00052215029}]
0,1,0,2,3,2,2,1,2,3,1,2,4,1,2,5,5,5	0.001	nan	0:0.00048605661[&age_median=0.00048605661,age_mean=0.00048605661,age_n=1,age_range={0.00048605661,0.00048605661},age_hpdi_95={0.00048605661,0.00048605661},age_qi_95={0.00048605661,0.00048605661}],1:0.00121436584[&age_median=0.00121436584,age_mean=0.00121436584,age_n=1,age_range={0.00121436584,0.00121436584},age_hpdi_95={0.00121436584,0.00121436584},age_qi_95={0.00121436584,0.00121436584}],2:0.00265083599[&age_median=0.00265083599,age_mean=0.00265083599,age_n=1,age_range={0.00265083599,0.00265083599},age_hpdi_95={0.00265083599,0.00265083599},age_qi_95={0.00265083599,0.00265083599}],3:0.00067878578[&age_median=0.00067878578,age_mean=0.00067878578,age_n=1,age_range={0.00067878578,0.00067878578},age_hpdi_95={0.00067878578,0.00067878578},age_qi_95={0.00067878578,0.00067878578}],4:0.00040239377[&age_median=0.00040239377,age_mean=0.00040239377,age_n=1,age_range={0.00040239377,0.00040239377},age_hpdi_95={0.00040239377,0.00040239377},age_qi_95={0.00040239377,0.00040239377}],5:0.00258374422[&age_median=0.00258374422,age_mean=0.00258374422,age_n=1,age_range={0.00258374422,0.00258374422},age_hpdi_95={0.00258374422,0.00258374422},age_qi_95={0.00258374422,0.00258374422}]
0,1,2,3,4,5,3,6,5,2,7,2,8,9,3,9,6,6	0.001	nan	0:0.0036871894[&age_median=0.0036871894,age_mean=0.0036871894,age_n=1,age_range={0.0036871894,0.0036871894},age_hpdi_95={0.0036871894,0.0036871894},age_qi_95={0.0036871894,0.0036871894}],1:2.80677e-06[&age_median=2.80677e-06,age_mean=2.80677e-06,age_n=1,age_range={2.80677e-06,2.80677e-06},age_hpdi_95={2.80677e-06,2.80677e-06},age_qi_95={2.80677e-06,2.80677e-06}],2:0.00014309558[&age_median=0.00014309558,age_mean=0.00014309558,age_n=1,age_range={0.00014309558,0.00014309558},age_hpdi_95={0.00014309558,0.00014309558},age_qi_95={0.00014309558,0.00014309558}],3:0.00026797388[&age_median=0.00026797388,age_mean=0.00026797388,age_n=1,age_range={0.00026797388,0.00026797388},age_hpdi_95={0.00026797388,0.00026797388},age_qi_95={0.00026797388,0.00026797388}],4:0.00015335331[&age_median=0.00015335331,age_mean=0.00015335331,age_n=1,age_range={0.00015335331,0.00015335331},age_hpdi_95={0.00015335331,0.00015335331},age_qi_95={0.00015335331,0.00015335331}],5:0.00172603624[&age_median=0.00172603624,age_mean=0.00172603624,age_n=1,age_range={0.00172603624,0.00172603624},age_hpdi_95={0.00172603624,0.00172603624},age_qi_95={0.00172603624,0.00172603624}],6:0.00230235727[&age_median=0.00230235727,age_mean=0.00230235727,age_n=1,age_range={0.00230235727,0.00230235727},age_hpdi_95={0.00230235727,0.00230235727},age_qi_95={0.00230235727,0.00230235727}],7:0.00178149282[&age_median=0.00178149282,age_mean=0.00178149282,age_n=1,age_range={0.00178149282,0.00178149282},age_hpdi_95={0.00178149282,0.00178149282},age_qi_95={0.00178149282,0.00178149282}],8:0.0046439351[&age_median=0.0046439351,age_mean=0.0046439351,age_n=1,age_range={0.0046439351,0.0046439351},age_hpdi_95={0.0046439351,0.0046439351},age_qi_95={0.0046439351,0.0046439351}],9:0.00030438068[&age_median=0.00030438068,age_mean=0.00030438068,age_n=1,age_range={0.00030438068,0.00030438068},age_hpdi_95={0.00030438068,0.00030438068},age_qi_95={0.00030438068,0.00030438068}]
