divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,3,4,4,3,3,0,5,1,5,6,2,5,4,0,4	0.001	nan	0:0.00010335246[&age_median=0.00010335246,age_mean=0.00010335246,age_n=1,age_range={0.00010335246,0.00010335246},age_hpdi_95={0.00010335246,0.00010335246},age_qi_95={0.00010335246,0.00010335246}],1:0.00027903652[&age_median=0.00027903652,age_mean=0.00027903652,age_n=1,age_range={0.00027903652,0.00027903652},age_hpdi_95={0.00027903652,0.00027903652},age_qi_95={0.00027903652,0.00027903652}],2:0.00110388859[&age_median=0.00110388859,age_mean=0.00110388859,age_n=1,age_range={0.00110388859,0.00110388859},age_hpdi_95={0.00110388859,0.00110388859},age_qi_95={0.00110388859,0.00110388859}],3:0.00154775799[&age_median=0.00154775799,age_mean=0.00154775799,age_n=1,age_range={0.00154775799,0.00154775799},age_hpdi_95={0.00154775799,0.00154775799},age_qi_95={0.00154775799,0.00154775799}],4:0.00066892573[&age_median=0.00066892573,age_mean=0.00066892573,age_n=1,age_range={0.00066892573,0.00066892573},age_hpdi_95={0.00066892573,0.00066892573},age_qi_95={0.00066892573,0.00066892573}],5:0.00035760925[&age_median=0.00035760925,age_mean=0.00035760925,age_n=1,age_range={0.00035760925,0.00035760925},age_hpdi_95={0.00035760925,0.00035760925},age_qi_95={0.00035760925,0.00035760925}],6:0.0038134165[&age_median=0.0038134165,age_mean=0.0038134165,age_n=1,age_range={0.0038134165,0.0038134165},age_hpdi_95={0.0038134165,0.0038134165},age_qi_95={0.0038134165,0.0038134165}]
0,1,2,2,3,4,1,5,6,7,8,8,9,1,5,3,9,4	0.001	nan	0:0.0035483792[&age_median=0.0035483792,age_mean=0.0035483792,age_n=1,age_range={0.0035483792,0.0035483792},age_hpdi_95={0.0035483792,0.0035483792},age_qi_95={0.0035483792,0.0035483792}],1:0.00111132144[&age_median=0.00111132144,age_mean=0.00111132144,age_n=1,age_range={0.00111132144,0.00111132144},age_hpdi_95={0.00111132144,0.00111132144},age_qi_95={0.00111132144,0.00111132144}],2:0.00037053596[&age_median=0.00037053596,age_mean=0.00037053596,age_n=1,age_range={0.00037053596,0.00037053596},age_hpdi_95={0.00037053596,0.00037053596},age_qi_95={0.00037053596,0.00037053596}],3:0.00153661307[&age_median=0.00153661307,age_mean=0.00153661307,age_n=1,age_range={0.00153661307,0.00153661307},age_hpdi_95={0.00153661307,0.00153661307},age_qi_95={0.00153661307,0.00153661307}],4:0.00428048265[&age_median=0.00428048265,age_mean=0.00428048265,age_n=1,age_range={0.00428048265,0.00428048265},age_hpdi_95={0.00428048265,0.00428048265},age_qi_95={0.00428048265,0.00428048265}],5:0.00081438057[&age_median=0.00081438057,age_mean=0.00081438057,age_n=1,age_range={0.00081438057,0.00081438057},age_hpdi_95={0.00081438057,0.00081438057},age_qi_95={0.00081438057,0.00081438057}],6:0.00038292668[&age_median=0.00038292668,age_mean=0.00038292668,age_n=1,age_range={0.00038292668,0.00038292668},age_hpdi_95={0.00038292668,0.00038292668},age_qi_95={0.00038292668,0.00038292668}],7:0.00105973064[&age_median=0.00105973064,age_mean=0.00105973064,age_n=1,age_range={0.00105973064,0.00105973064},age_hpdi_95={0.00105973064,0.00105973064},age_qi_95={0.00105973064,0.00105973064}],8:0.00249296496[&age_median=0.00249296496,age_mean=0.00249296496,age_n=1,age_range={0.00249296496,0.00249296496},age_hpdi_95={0.00249296496,0.00249296496},age_qi_95={0.00249296496,0.00249296496}],9:0.00022246294[&age_median=0.00022246294,age_mean=0.00022246294,age_n=1,age_range={0.00022246294,0.00022246294},age_hpdi_95={0.00022246294,0.00022246294},age_qi_95={0.00022246294,0.00022246294}]
0,1,2,2,1,3,1,2,2,0,4,2,1,4,4,4,4,2	0.001	nan	0:0.00018123491[&age_median=0.00018123491,age_mean=0.00018123491,age_n=1,age_range={0.00018123491,0.00018123491},age_hpdi_95={0.00018123491,0.00018123491},age_qi_95={0.00018123491,0.00018123491}],1:9.146049e-05[&age_median=9.146049e-05,age_mean=9.146049e-05,age_n=1,age_range={9.146049e-05,9.146049e-05},age_hpdi_95={9.146049e-05,9.146049e-05},age_qi_95={9.146049e-05,9.146049e-05}],2:0.00089315644[&age_median=0.00089315644,age_mean=0.00089315644,age_n=1,age_range={0.00089315644,0.00089315644},age_hpdi_95={0.00089315644,0.00089315644},age_qi_95={0.00089315644,0.00089315644}],3:0.0007456297[&age_median=0.0007456297,age_mean=0.0007456297,age_n=1,age_range={0.0007456297,0.0007456297},age_hpdi_95={0.0007456297,0.0007456297},age_qi_95={0.0007456297,0.0007456297}],4:0.00229357684[&age_median=0.00229357684,age_mean=0.00229357684,age_n=1,age_range={0.00229357684,0.00229357684},age_hpdi_95={0.00229357684,0.00229357684},age_qi_95={0.00229357684,0.00229357684}]
0,1,2,2,1,3,1,1,4,5,0,2,0,2,5,0,3,4	0.001	nan	0:0.00103420366[&age_median=0.00103420366,age_mean=0.00103420366,age_n=1,age_range={0.00103420366,0.00103420366},age_hpdi_95={0.00103420366,0.00103420366},age_qi_95={0.00103420366,0.00103420366}],1:0.001545518[&age_median=0.001545518,age_mean=0.001545518,age_n=1,age_range={0.001545518,0.001545518},age_hpdi_95={0.001545518,0.001545518},age_qi_95={0.001545518,0.001545518}],2:0.0001131422[&age_median=0.0001131422,age_mean=0.0001131422,age_n=1,age_range={0.0001131422,0.0001131422},age_hpdi_95={0.0001131422,0.0001131422},age_qi_95={0.0001131422,0.0001131422}],3:0.00063738594[&age_median=0.00063738594,age_mean=0.00063738594,age_n=1,age_range={0.00063738594,0.00063738594},age_hpdi_95={0.00063738594,0.00063738594},age_qi_95={0.00063738594,0.00063738594}],4:0.00175333988[&age_median=0.00175333988,age_mean=0.00175333988,age_n=1,age_range={0.00175333988,0.00175333988},age_hpdi_95={0.00175333988,0.00175333988},age_qi_95={0.00175333988,0.00175333988}],5:0.00084973418[&age_median=0.00084973418,age_mean=0.00084973418,age_n=1,age_range={0.00084973418,0.00084973418},age_hpdi_95={0.00084973418,0.00084973418},age_qi_95={0.00084973418,0.00084973418}]
0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0	0.001	nan	0:0.00282258094[&age_median=0.00282258094,age_mean=0.00282258094,age_n=1,age_range={0.00282258094,0.00282258094},age_hpdi_95={0.00282258094,0.00282258094},age_qi_95={0.00282258094,0.00282258094}],1:0.0015200474[&age_median=0.0015200474,age_mean=0.0015200474,age_n=1,age_range={0.0015200474,0.0015200474},age_hpdi_95={0.0015200474,0.0015200474},age_qi_95={0.0015200474,0.0015200474}]
0,0,1,2,1,1,3,1,2,4,1,4,5,4,4,2,4,4	0.001	nan	0:0.00114463165[&age_median=0.00114463165,age_mean=0.00114463165,age_n=1,age_range={0.00114463165,0.00114463165},age_hpdi_95={0.00114463165,0.00114463165},age_qi_95={0.00114463165,0.00114463165}],1:0.00013382439[&age_median=0.00013382439,age_mean=0.00013382439,age_n=1,age_range={0.00013382439,0.00013382439},age_hpdi_95={0.00013382439,0.00013382439},age_qi_95={0.00013382439,0.00013382439}],2:0.00195732455[&age_median=0.00195732455,age_mean=0.00195732455,age_n=1,age_range={0.00195732455,0.00195732455},age_hpdi_95={0.00195732455,0.00195732455},age_qi_95={0.00195732455,0.00195732455}],3:0.00207630786[&age_median=0.00207630786,age_mean=0.00207630786,age_n=1,age_range={0.00207630786,0.00207630786},age_hpdi_95={0.00207630786,0.00207630786},age_qi_95={0.00207630786,0.00207630786}],4:0.00012187489[&age_median=0.00012187489,age_mean=0.00012187489,age_n=1,age_range={0.00012187489,0.00012187489},age_hpdi_95={0.00012187489,0.00012187489},age_qi_95={0.00012187489,0.00012187489}],5:0.00414877003[&age_median=0.00414877003,age_mean=0.00414877003,age_n=1,age_range={0.00414877003,0.00414877003},age_hpdi_95={0.00414877003,0.00414877003},age_qi_95={0.00414877003,0.00414877003}]
0,1,2,3,4,5,6,7,8,4,7,3,3,9,7,0,5,10	0.001	nan	0:0.0016476814[&age_median=0.0016476814,age_mean=0.0016476814,age_n=1,age_range={0.0016476814,0.0016476814},age_hpdi_95={0.0016476814,0.0016476814},age_qi_95={0.0016476814,0.0016476814}],1:0.00080482496[&age_median=0.00080482496,age_mean=0.00080482496,age_n=1,age_range={0.00080482496,0.00080482496},age_hpdi_95={0.00080482496,0.00080482496},age_qi_95={0.00080482496,0.00080482496}],2:0.00173635663[&age_median=0.00173635663,age_mean=0.00173635663,age_n=1,age_range={0.00173635663,0.00173635663},age_hpdi_95={0.00173635663,0.00173635663},age_qi_95={0.00173635663,0.00173635663}],3:0.00251588473[&age_median=0.00251588473,age_mean=0.00251588473,age_n=1,age_range={0.00251588473,0.00251588473},age_hpdi_95={0.00251588473,0.00251588473},age_qi_95={0.00251588473,0.00251588473}],4:0.00124072839[&age_median=0.00124072839,age_mean=0.00124072839,age_n=1,age_range={0.00124072839,0.00124072839},age_hpdi_95={0.00124072839,0.00124072839},age_qi_95={0.00124072839,0.00124072839}],5:0.00085187058[&age_median=0.00085187058,age_mean=0.00085187058,age_n=1,age_range={0.00085187058,0.00085187058},age_hpdi_95={0.00085187058,0.00085187058},age_qi_95={0.00085187058,0.00085187058}],6:0.0024146723[&age_median=0.0024146723,age_mean=0.0024146723,age_n=1,age_range={0.0024146723,0.0024146723},age_hpdi_95={0.0024146723,0.0024146723},age_qi_95={0.0024146723,0.0024146723}],7:8.698317e-05[&age_median=8.698317e-05,age_mean=8.698317e-05,age_n=1,age_range={8.698317e-05,8.698317e-05},age_hpdi_95={8.698317e-05,8.698317e-05},age_qi_95={8.698317e-05,8.698317e-05}],8:0.00101590028[&age_median=0.00101590028,age_mean=0.00101590028,age_n=1,age_range={0.00101590028,0.00101590028},age_hpdi_95={0.00101590028,0.00101590028},age_qi_95={0.00101590028,0.00101590028}],9:0.00037347081[&age_median=0.00037347081,age_mean=0.00037347081,age_n=1,age_range={0.00037347081,0.00037347081},age_hpdi_95={0.00037347081,0.00037347081},age_qi_95={0.00037347081,0.00037347081}],10:0.0032820586[&age_median=0.0032820586,age_mean=0.0032820586,age_n=1,age_range={0.0032820586,0.0032820586},age_hpdi_95={0.0032820586,0.0032820586},age_qi_95={0.0032820586,0.0032820586}]
0,1,2,3,2,2,4,4,5,6,7,2,5,4,1,5,0,8	0.001	nan	0:6.847783e-05[&age_median=6.847783e-05,age_mean=6.847783e-05,age_n=1,age_range={6.847783e-05,6.847783e-05},age_hpdi_95={6.847783e-05,6.847783e-05},age_qi_95={6.847783e-05,6.847783e-05}],1:0.00065383656[&age_median=0.00065383656,age_mean=0.00065383656,age_n=1,age_range={0.00065383656,0.00065383656},age_hpdi_95={0.00065383656,0.00065383656},age_qi_95={0.00065383656,0.00065383656}],2:0.00125734502[&age_median=0.00125734502,age_mean=0.00125734502,age_n=1,age_range={0.00125734502,0.00125734502},age_hpdi_95={0.00125734502,0.00125734502},age_qi_95={0.00125734502,0.00125734502}],3:0.00041685806[&age_median=0.00041685806,age_mean=0.00041685806,age_n=1,age_range={0.00041685806,0.00041685806},age_hpdi_95={0.00041685806,0.00041685806},age_qi_95={0.00041685806,0.00041685806}],4:0.00040225091[&age_median=0.00040225091,age_mean=0.00040225091,age_n=1,age_range={0.00040225091,0.00040225091},age_hpdi_95={0.00040225091,0.00040225091},age_qi_95={0.00040225091,0.00040225091}],5:0.00041662959[&age_median=0.00041662959,age_mean=0.00041662959,age_n=1,age_range={0.00041662959,0.00041662959},age_hpdi_95={0.00041662959,0.00041662959},age_qi_95={0.00041662959,0.00041662959}],6:0.00174590193[&age_median=0.00174590193,age_mean=0.00174590193,age_n=1,age_range={0.00174590193,0.00174590193},age_hpdi_95={0.00174590193,0.00174590193},age_qi_95={0.00174590193,0.00174590193}],7:0.00247467908[&age_median=0.00247467908,age_mean=0.00247467908,age_n=1,age_range={0.00247467908,0.00247467908},age_hpdi_95={0.00247467908,0.00247467908},age_qi_95={0.00247467908,0.00247467908}],8:0.00135044452[&age_median=0.00135044452,age_mean=0.00135044452,age_n=1,age_range={0.00135044452,0.00135044452},age_hpdi_95={0.00135044452,0.00135044452},age_qi_95={0.00135044452,0.00135044452}]
0,1,0,2,3,2,3,4,5,0,6,7,8,8,6,9,10,0	0.001	nan	0:0.00032555416[&age_median=0.00032555416,age_mean=0.00032555416,age_n=1,age_range={0.00032555416,0.00032555416},age_hpdi_95={0.00032555416,0.00032555416},age_qi_95={0.00032555416,0.00032555416}],1:0.00237696767[&age_median=0.00237696767,age_mean=0.00237696767,age_n=1,age_range={0.00237696767,0.00237696767},age_hpdi_95={0.00237696767,0.00237696767},age_qi_95={0.00237696767,0.00237696767}],2:0.00045796567[&age_median=0.00045796567,age_mean=0.00045796567,age_n=1,age_range={0.00045796567,0.00045796567},age_hpdi_95={0.00045796567,0.00045796567},age_qi_95={0.00045796567,0.00045796567}],3:0.00411673784[&age_median=0.00411673784,age_mean=0.00411673784,age_n=1,age_range={0.00411673784,0.00411673784},age_hpdi_95={0.00411673784,0.00411673784},age_qi_95={0.00411673784,0.00411673784}],4:0.00047559049[&age_median=0.00047559049,age_mean=0.00047559049,age_n=1,age_range={0.00047559049,0.00047559049},age_hpdi_95={0.00047559049,0.00047559049},age_qi_95={0.00047559049,0.00047559049}],5:0.00162271002[&age_median=0.00162271002,age_mean=0.00162271002,age_n=1,age_range={0.00162271002,0.00162271002},age_hpdi_95={0.00162271002,0.00162271002},age_qi_95={0.00162271002,0.00162271002}],6:0.00170272071[&age_median=0.00170272071,age_mean=0.00170272071,age_n=1,age_range={0.00170272071,0.00170272071},age_hpdi_95={0.00170272071,0.00170272071},age_qi_95={0.00170272071,0.00170272071}],7:0.00073307782[&age_median=0.00073307782,age_mean=0.00073307782,age_n=1,age_range={0.00073307782,0.00073307782},age_hpdi_95={0.00073307782,0.00073307782},age_qi_95={0.00073307782,0.00073307782}],8:0.00400285027[&age_median=0.00400285027,age_mean=0.00400285027,age_n=1,age_range={0.00400285027,0.00400285027},age_hpdi_95={0.00400285027,0.00400285027},age_qi_95={0.00400285027,0.00400285027}],9:0.00068631689[&age_median=0.00068631689,age_mean=0.00068631689,age_n=1,age_range={0.00068631689,0.00068631689},age_hpdi_95={0.00068631689,0.00068631689},age_qi_95={0.00068631689,0.00068631689}],10:0.00183108814[&age_median=0.00183108814,age_mean=0.00183108814,age_n=1,age_range={0.00183108814,0.00183108814},age_hpdi_95={0.00183108814,0.00183108814},age_qi_95={0.00183108814,0.00183108814}]
0,1,1,0,1,2,3,4,5,5,3,1,5,3,3,5,1,6	0.001	nan	0:0.00108173677[&age_median=0.00108173677,age_mean=0.00108173677,age_n=1,age_range={0.00108173677,0.00108173677},age_hpdi_95={0.00108173677,0.00108173677},age_qi_95={0.00108173677,0.00108173677}],1:0.00173357876[&age_median=0.00173357876,age_mean=0.00173357876,age_n=1,age_range={0.00173357876,0.00173357876},age_hpdi_95={0.00173357876,0.00173357876},age_qi_95={0.00173357876,0.00173357876}],2:0.00018998525[&age_median=0.00018998525,age_mean=0.00018998525,age_n=1,age_range={0.00018998525,0.00018998525},age_hpdi_95={0.00018998525,0.00018998525},age_qi_95={0.00018998525,0.00018998525}],3:0.00101008224[&age_median=0.00101008224,age_mean=0.00101008224,age_n=1,age_range={0.00101008224,0.00101008224},age_hpdi_95={0.00101008224,0.00101008224},age_qi_95={0.00101008224,0.00101008224}],4:0.00591835058[&age_median=0.00591835058,age_mean=0.00591835058,age_n=1,age_range={0.00591835058,0.00591835058},age_hpdi_95={0.00591835058,0.00591835058},age_qi_95={0.00591835058,0.00591835058}],5:0.00237581721[&age_median=0.00237581721,age_mean=0.00237581721,age_n=1,age_range={0.00237581721,0.00237581721},age_hpdi_95={0.00237581721,0.00237581721},age_qi_95={0.00237581721,0.00237581721}],6:0.00014861026[&age_median=0.00014861026,age_mean=0.00014861026,age_n=1,age_range={0.00014861026,0.00014861026},age_hpdi_95={0.00014861026,0.00014861026},age_qi_95={0.00014861026,0.00014861026}]
0,0,1,2,3,0,0,1,3,0,1,3,4,5,0,2,4,4	0.001	nan	0:0.00344618341[&age_median=0.00344618341,age_mean=0.00344618341,age_n=1,age_range={0.00344618341,0.00344618341},age_hpdi_95={0.00344618341,0.00344618341},age_qi_95={0.00344618341,0.00344618341}],1:0.00090559247[&age_median=0.00090559247,age_mean=0.00090559247,age_n=1,age_range={0.00090559247,0.00090559247},age_hpdi_95={0.00090559247,0.00090559247},age_qi_95={0.00090559247,0.00090559247}],2:0.0006560443[&age_median=0.0006560443,age_mean=0.0006560443,age_n=1,age_range={0.0006560443,0.0006560443},age_hpdi_95={0.0006560443,0.0006560443},age_qi_95={0.0006560443,0.0006560443}],3:0.00110544112[&age_median=0.00110544112,age_mean=0.00110544112,age_n=1,age_range={0.00110544112,0.00110544112},age_hpdi_95={0.00110544112,0.00110544112},age_qi_95={0.00110544112,0.00110544112}],4:0.00091862116[&age_median=0.00091862116,age_mean=0.00091862116,age_n=1,age_range={0.00091862116,0.00091862116},age_hpdi_95={0.00091862116,0.00091862116},age_qi_95={0.00091862116,0.00091862116}],5:0.00315379113[&age_median=0.00315379113,age_mean=0.00315379113,age_n=1,age_range={0.00315379113,0.00315379113},age_hpdi_95={0.00315379113,0.00315379113},age_qi_95={0.00315379113,0.00315379113}]
0,1,2,0,3,1,1,4,3,5,5,5,3,3,4,3,2,2	0.001	nan	0:0.00031045488[&age_median=0.00031045488,age_mean=0.00031045488,age_n=1,age_range={0.00031045488,0.00031045488},age_hpdi_95={0.00031045488,0.00031045488},age_qi_95={0.00031045488,0.00031045488}],1:0.00108954876[&age_median=0.00108954876,age_mean=0.00108954876,age_n=1,age_range={0.00108954876,0.00108954876},age_hpdi_95={0.00108954876,0.00108954876},age_qi_95={0.00108954876,0.00108954876}],2:7.278293e-05[&age_median=7.278293e-05,age_mean=7.278293e-05,age_n=1,age_range={7.278293e-05,7.278293e-05},age_hpdi_95={7.278293e-05,7.278293e-05},age_qi_95={7.278293e-05,7.278293e-05}],3:0.00167203132[&age_median=0.00167203132,age_mean=0.00167203132,age_n=1,age_range={0.00167203132,0.00167203132},age_hpdi_95={0.00167203132,0.00167203132},age_qi_95={0.00167203132,0.00167203132}],4:0.0004261695[&age_median=0.0004261695,age_mean=0.0004261695,age_n=1,age_range={0.0004261695,0.0004261695},age_hpdi_95={0.0004261695,0.0004261695},age_qi_95={0.0004261695,0.0004261695}],5:6.693644e-05[&age_median=6.693644e-05,age_mean=6.693644e-05,age_n=1,age_range={6.693644e-05,6.693644e-05},age_hpdi_95={6.693644e-05,6.693644e-05},age_qi_95={6.693644e-05,6.693644e-05}]
0,1,2,3,0,4,4,0,3,5,1,4,3,3,3,0,0,0	0.001	nan	0:0.00221718602[&age_median=0.00221718602,age_mean=0.00221718602,age_n=1,age_range={0.00221718602,0.00221718602},age_hpdi_95={0.00221718602,0.00221718602},age_qi_95={0.00221718602,0.00221718602}],1:0.00054584387[&age_median=0.00054584387,age_mean=0.00054584387,age_n=1,age_range={0.00054584387,0.00054584387},age_hpdi_95={0.00054584387,0.00054584387},age_qi_95={0.00054584387,0.00054584387}],2:0.00062551613[&age_median=0.00062551613,age_mean=0.00062551613,age_n=1,age_range={0.00062551613,0.00062551613},age_hpdi_95={0.00062551613,0.00062551613},age_qi_95={0.00062551613,0.00062551613}],3:6.462e-06[&age_median=6.462e-06,age_mean=6.462e-06,age_n=1,age_range={6.462e-06,6.462e-06},age_hpdi_95={6.462e-06,6.462e-06},age_qi_95={6.462e-06,6.462e-06}],4:0.00022599818[&age_median=0.00022599818,age_mean=0.00022599818,age_n=1,age_range={0.00022599818,0.00022599818},age_hpdi_95={0.00022599818,0.00022599818},age_qi_95={0.00022599818,0.00022599818}],5:0.0002535413[&age_median=0.0002535413,age_mean=0.0002535413,age_n=1,age_range={0.0002535413,0.0002535413},age_hpdi_95={0.0002535413,0.0002535413},age_qi_95={0.0002535413,0.0002535413}]
0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1	0.001	nan	0:0.00232619223[&age_median=0.00232619223,age_mean=0.00232619223,age_n=1,age_range={0.00232619223,0.00232619223},age_hpdi_95={0.00232619223,0.00232619223},age_qi_95={0.00232619223,0.00232619223}],1:0.00104958[&age_median=0.00104958,age_mean=0.00104958,age_n=1,age_range={0.00104958,0.00104958},age_hpdi_95={0.00104958,0.00104958},age_qi_95={0.00104958,0.00104958}]
0,0,1,2,2,2,3,1,0,0,1,1,2,3,1,2,3,0	0.001	nan	0:0.00046032117[&age_median=0.00046032117,age_mean=0.00046032117,age_n=1,age_range={0.00046032117,0.00046032117},age_hpdi_95={0.00046032117,0.00046032117},age_qi_95={0.00046032117,0.00046032117}],1:0.00200309313[&age_median=0.00200309313,age_mean=0.00200309313,age_n=1,age_range={0.00200309313,0.00200309313},age_hpdi_95={0.00200309313,0.00200309313},age_qi_95={0.00200309313,0.00200309313}],2:0.00242988268[&age_median=0.00242988268,age_mean=0.00242988268,age_n=1,age_range={0.00242988268,0.00242988268},age_hpdi_95={0.00242988268,0.00242988268},age_qi_95={0.00242988268,0.00242988268}],3:0.00048731385[&age_median=0.00048731385,age_mean=0.00048731385,age_n=1,age_range={0.00048731385,0.00048731385},age_hpdi_95={0.00048731385,0.00048731385},age_qi_95={0.00048731385,0.00048731385}]
0,1,2,3,4,3,1,5,6,2,3,6,7,3,5,0,3,3	0.001	nan	0:0.00429725592[&age_median=0.00429725592,age_mean=0.00429725592,age_n=1,age_range={0.00429725592,0.00429725592},age_hpdi_95={0.00429725592,0.00429725592},age_qi_95={0.00429725592,0.00429725592}],1:3.331581e-05[&age_median=3.331581e-05,age_mean=3.331581e-05,age_n=1,age_range={3.331581e-05,3.331581e-05},age_hpdi_95={3.331581e-05,3.331581e-05},age_qi_95={3.331581e-05,3.331581e-05}],2:3.656801e-05[&age_median=3.656801e-05,age_mean=3.656801e-05,age_n=1,age_range={3.656801e-05,3.656801e-05},age_hpdi_95={3.656801e-05,3.656801e-05},age_qi_95={3.656801e-05,3.656801e-05}],3:0.00282146174[&age_median=0.00282146174,age_mean=0.00282146174,age_n=1,age_range={0.00282146174,0.00282146174},age_hpdi_95={0.00282146174,0.00282146174},age_qi_95={0.00282146174,0.00282146174}],4:0.00240777406[&age_median=0.00240777406,age_mean=0.00240777406,age_n=1,age_range={0.00240777406,0.00240777406},age_hpdi_95={0.00240777406,0.00240777406},age_qi_95={0.00240777406,0.00240777406}],5:0.00273330815[&age_median=0.00273330815,age_mean=0.00273330815,age_n=1,age_range={0.00273330815,0.00273330815},age_hpdi_95={0.00273330815,0.00273330815},age_qi_95={0.00273330815,0.00273330815}],6:0.00052208641[&age_median=0.00052208641,age_mean=0.00052208641,age_n=1,age_range={0.00052208641,0.00052208641},age_hpdi_95={0.00052208641,0.00052208641},age_qi_95={0.00052208641,0.00052208641}],7:0.00077803231[&age_median=0.00077803231,age_mean=0.00077803231,age_n=1,age_range={0.00077803231,0.00077803231},age_hpdi_95={0.00077803231,0.00077803231},age_qi_95={0.00077803231,0.00077803231}]
