model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,2,3,0,0,2,2,1,4,2,0,0	0.067	0.067	<1e-06	>71811.3
0,1,2,3,0,0,2,2,4,5,2,0,0	0.0636667	0.130667	<1e-06	>67995.7
0,1,2,3,0,0,4,2,5,6,2,0,0	0.0177778	0.148444	<1e-06	>18099.5
0,1,2,3,3,0,2,2,1,4,2,0,0	0.0171111	0.165556	<1e-06	>17409
0,1,2,3,3,0,2,2,4,5,2,0,0	0.0152222	0.180778	<1e-06	>15457.5
0,1,2,0,0,3,2,2,4,5,2,3,0	0.0146667	0.195444	<1e-06	>14885
0,1,2,0,0,3,2,2,1,4,2,3,0	0.0132222	0.208667	<1e-06	>13399.4
0,1,2,3,4,0,2,2,5,6,2,0,0	0.012	0.220667	<1e-06	>12145.7
0,1,2,3,0,4,2,2,5,6,2,4,0	0.0118889	0.232556	<1e-06	>12031.9
0,1,2,3,0,0,4,2,1,5,2,0,0	0.011	0.243556	<1e-06	>11122.3
0,1,2,3,0,0,2,2,4,5,6,0,0	0.0101111	0.253667	<1e-06	>10214.4
0,1,2,3,3,0,2,2,1,4,2,0,3	0.00955556	0.263222	<1e-06	>9647.74
0,1,2,3,0,0,2,2,4,4,2,0,0	0.00877778	0.272	<1e-06	>8855.5
0,1,2,3,4,0,2,2,1,5,2,0,0	0.00866667	0.280667	<1e-06	>8742.43
0,1,2,3,3,0,2,2,4,5,2,0,3	0.00866667	0.289333	<1e-06	>8742.43
0,1,2,3,0,4,2,2,1,5,2,4,0	0.00855556	0.297889	<1e-06	>8629.38
0,1,2,3,0,0,4,4,5,6,4,0,0	0.00844444	0.306333	<1e-06	>8516.35
0,1,2,3,0,0,2,4,5,6,2,0,0	0.00777778	0.314111	<1e-06	>7838.74
0,1,2,3,0,0,2,2,1,4,5,0,0	0.00766667	0.321778	<1e-06	>7725.89
0,1,2,0,0,3,2,2,4,5,2,3,3	0.007	0.328778	<1e-06	>7049.34
0,1,2,3,0,4,2,2,5,6,2,0,0	0.00666667	0.335444	<1e-06	>6711.4
0,1,2,3,4,0,2,2,5,6,2,0,4	0.00633333	0.341778	<1e-06	>6373.69
0,1,2,3,0,0,2,4,5,6,4,0,0	0.00611111	0.347889	<1e-06	>6148.68
0,1,2,0,0,3,2,2,1,4,2,3,3	0.006	0.353889	<1e-06	>6036.21
0,1,2,0,0,0,2,2,3,4,2,0,0	0.00555556	0.359444	<1e-06	>5586.59
0,1,2,3,0,0,4,4,1,5,4,0,0	0.00555556	0.365	<1e-06	>5586.59
0,1,2,0,3,3,2,2,4,5,2,3,3	0.005	0.37	<1e-06	>5025.12
0,1,2,0,3,3,2,2,1,4,2,3,3	0.00488889	0.374889	<1e-06	>4912.9
0,1,2,3,3,0,4,2,5,6,2,0,0	0.00477778	0.379667	<1e-06	>4800.71
0,1,2,3,4,0,2,2,1,5,2,0,4	0.00466667	0.384333	<1e-06	>4688.54
0,1,2,3,0,0,2,2,1,4,3,0,0	0.00466667	0.389	<1e-06	>4688.54
0,1,2,3,0,0,4,5,6,7,5,0,0	0.00466667	0.393667	1e-06	4688.54
0,1,2,3,0,0,2,2,4,5,3,0,0	0.00466667	0.398333	<1e-06	>4688.54
0,1,2,0,0,0,2,2,1,3,2,0,0	0.00466667	0.403	<1e-06	>4688.54
0,1,2,3,0,0,2,4,1,5,4,0,0	0.00455556	0.407556	<1e-06	>4576.4
0,1,2,3,0,0,4,2,5,6,7,0,0	0.00411111	0.411667	<1e-06	>4128.08
0,1,2,3,0,0,4,5,6,7,8,0,0	0.00411111	0.415778	2e-06	2064.04
0,1,2,3,0,0,4,2,5,6,4,0,0	0.00411111	0.419889	<1e-06	>4128.08
0,1,2,3,0,0,2,4,1,5,2,0,0	0.004	0.423889	<1e-06	>4016.06
0,1,2,3,0,0,4,5,6,7,2,0,0	0.00388889	0.427778	<1e-06	>3904.07
0,1,2,3,0,0,4,4,5,6,2,0,0	0.00377778	0.431556	<1e-06	>3792.1
0,1,2,3,4,0,2,2,5,6,7,0,0	0.00377778	0.435333	<1e-06	>3792.1
0,1,2,3,0,0,4,2,1,5,4,0,0	0.00377778	0.439111	<1e-06	>3792.1
0,1,2,3,0,4,2,2,1,5,2,4,4	0.00366667	0.442778	<1e-06	>3680.16
0,1,2,3,3,0,2,2,4,5,6,0,0	0.00355556	0.446333	1e-06	3568.24
0,1,2,3,0,4,2,2,5,6,2,4,4	0.00355556	0.449889	<1e-06	>3568.24
0,1,2,3,4,0,5,2,6,7,2,0,0	0.00355556	0.453444	1e-06	3568.24
0,1,2,3,0,4,2,2,1,5,2,0,0	0.00344444	0.456889	<1e-06	>3456.35
0,1,2,3,0,0,4,2,1,5,6,0,0	0.00322222	0.460111	<1e-06	>3232.64
0,1,2,3,0,0,2,4,5,6,7,0,0	0.00322222	0.463333	1e-06	3232.64
0,1,2,3,0,4,5,2,6,7,2,0,0	0.00322222	0.466556	<1e-06	>3232.64
0,1,2,3,3,0,4,2,1,5,2,0,0	0.00311111	0.469667	<1e-06	>3120.82
0,1,2,3,0,0,4,4,5,6,7,0,0	0.003	0.472667	3e-06	1003.01
0,1,2,0,0,3,4,2,5,6,2,3,0	0.00277778	0.475444	<1e-06	>2785.51
0,1,2,3,4,4,2,2,5,6,2,4,4	0.00266667	0.478111	<1e-06	>2673.79
0,1,2,3,0,4,2,2,5,6,7,4,0	0.00255556	0.480667	<1e-06	>2562.1
0,1,2,3,0,0,4,5,1,6,2,0,0	0.00255556	0.483222	<1e-06	>2562.1
0,1,2,0,0,3,4,2,1,5,2,3,0	0.00255556	0.485778	<1e-06	>2562.1
0,1,2,3,4,0,5,2,6,7,2,0,4	0.00255556	0.488333	<1e-06	>2562.1
0,1,2,3,3,0,2,4,5,6,2,0,0	0.00255556	0.490889	<1e-06	>2562.1
0,1,2,0,0,3,2,2,4,5,6,3,0	0.00244444	0.493333	<1e-06	>2450.43
0,1,2,3,3,0,2,2,4,4,2,0,0	0.00233333	0.495667	<1e-06	>2338.79
0,1,2,3,3,0,2,2,1,4,5,0,0	0.00233333	0.498	<1e-06	>2338.79
0,1,2,3,0,0,1,2,4,5,2,0,0	0.00233333	0.500333	<1e-06	>2338.79
0,1,2,3,4,0,5,6,7,8,2,0,0	0.00222222	0.502556	1e-06	2227.17
0,1,2,3,0,0,4,5,1,6,5,0,0	0.00222222	0.504778	<1e-06	>2227.17
0,1,2,3,0,4,5,6,7,8,9,4,0	0.00211111	0.506889	4e-06	528.892
0,1,2,3,0,4,5,2,6,7,2,4,0	0.00211111	0.509	<1e-06	>2115.58
0,1,2,3,0,0,2,2,1,4,2,0,5	0.00211111	0.511111	<1e-06	>2115.58
0,1,2,3,4,0,5,6,7,8,9,0,0	0.002	0.513111	1.7e-05	117.881
0,1,2,3,4,0,5,2,6,7,8,0,0	0.002	0.515111	1e-06	2004.01
0,1,2,3,0,0,2,2,1,1,2,0,0	0.002	0.517111	<1e-06	>2004.01
0,1,2,3,4,0,5,2,1,6,2,0,0	0.002	0.519111	<1e-06	>2004.01
0,1,2,3,3,0,4,4,5,6,4,0,0	0.002	0.521111	<1e-06	>2004.01
0,1,2,3,3,0,4,2,1,5,2,0,3	0.002	0.523111	<1e-06	>2004.01
0,1,2,0,0,3,2,2,4,4,2,3,0	0.00188889	0.525	<1e-06	>1892.46
0,1,2,3,0,0,4,4,1,5,2,0,0	0.00188889	0.526889	<1e-06	>1892.46
0,1,2,3,0,0,4,5,6,7,4,0,0	0.00188889	0.528778	<1e-06	>1892.46
0,1,2,3,4,0,2,2,5,6,7,0,4	0.00188889	0.530667	<1e-06	>1892.46
0,1,2,3,4,0,2,5,6,7,2,0,0	0.00188889	0.532556	<1e-06	>1892.46
0,1,2,3,4,0,5,5,6,7,5,0,0	0.00188889	0.534444	<1e-06	>1892.46
0,1,2,3,0,0,2,2,4,5,2,0,6	0.00177778	0.536222	<1e-06	>1780.94
0,1,2,3,4,0,5,6,7,8,6,0,0	0.00177778	0.538	2e-06	890.47
0,1,2,3,0,0,2,4,1,5,6,0,0	0.00177778	0.539778	<1e-06	>1780.94
0,1,2,3,4,5,2,2,6,7,2,5,4	0.00177778	0.541556	<1e-06	>1780.94
0,1,2,3,0,0,2,2,4,5,2,0,3	0.00177778	0.543333	<1e-06	>1780.94
0,1,2,3,4,0,2,2,1,5,6,0,4	0.00166667	0.545	<1e-06	>1669.45
0,1,2,3,0,4,2,5,6,7,2,4,0	0.00166667	0.546667	<1e-06	>1669.45
0,1,2,3,0,4,5,6,7,8,6,4,0	0.00166667	0.548333	<1e-06	>1669.45
0,1,2,3,3,0,4,2,5,6,7,0,0	0.00166667	0.55	<1e-06	>1669.45
0,1,2,0,0,3,4,2,1,5,2,3,3	0.00166667	0.551667	<1e-06	>1669.45
0,1,2,3,4,4,2,2,1,5,2,4,4	0.00155556	0.553222	<1e-06	>1557.98
0,1,2,0,0,3,2,2,1,4,5,3,0	0.00155556	0.554778	<1e-06	>1557.98
0,1,2,3,0,4,5,5,6,7,5,4,0	0.00155556	0.556333	<1e-06	>1557.98
0,1,2,3,0,0,2,2,4,5,2,6,0	0.00155556	0.557889	<1e-06	>1557.98
0,1,2,3,0,0,4,4,1,5,6,0,0	0.00155556	0.559444	<1e-06	>1557.98
0,1,2,3,4,0,2,2,5,6,2,0,7	0.00155556	0.561	<1e-06	>1557.98
0,1,2,3,0,0,2,2,1,4,2,0,3	0.00144444	0.562444	<1e-06	>1446.53
0,1,2,3,3,4,2,2,5,6,2,4,3	0.00144444	0.563889	<1e-06	>1446.53
0,1,2,3,3,0,2,2,4,5,6,0,3	0.00144444	0.565333	<1e-06	>1446.53
0,1,2,3,0,4,2,2,5,6,2,4,7	0.00144444	0.566778	<1e-06	>1446.53
0,1,2,3,0,4,2,2,5,6,7,0,0	0.00144444	0.568222	<1e-06	>1446.53
0,1,2,0,0,3,2,2,4,5,2,6,0	0.00144444	0.569667	<1e-06	>1446.53
0,1,2,0,0,3,2,2,4,5,2,0,0	0.00144444	0.571111	<1e-06	>1446.53
0,1,2,3,4,0,2,5,6,7,5,0,0	0.00133333	0.572444	<1e-06	>1335.11
0,1,2,3,4,4,5,2,6,7,2,4,4	0.00133333	0.573778	<1e-06	>1335.11
0,1,2,3,3,0,2,4,1,5,4,0,0	0.00133333	0.575111	<1e-06	>1335.11
0,1,2,3,3,0,2,4,5,6,4,0,0	0.00133333	0.576444	<1e-06	>1335.11
0,1,2,3,0,0,4,2,5,5,2,0,0	0.00133333	0.577778	<1e-06	>1335.11
0,1,2,3,4,0,2,2,5,5,2,0,0	0.00133333	0.579111	<1e-06	>1335.11
0,1,2,0,0,0,3,2,1,4,2,0,0	0.00133333	0.580444	<1e-06	>1335.11
0,1,2,3,0,4,2,2,5,6,2,0,4	0.00133333	0.581778	<1e-06	>1335.11
0,1,2,3,4,0,2,5,6,7,8,0,0	0.00133333	0.583111	2e-06	667.555
0,1,2,3,3,0,2,2,4,4,2,0,3	0.00133333	0.584444	<1e-06	>1335.11
0,1,2,0,0,3,2,2,4,4,2,3,3	0.00133333	0.585778	<1e-06	>1335.11
0,1,2,3,0,0,2,2,1,4,2,5,0	0.00133333	0.587111	<1e-06	>1335.11
0,1,2,3,0,4,5,2,6,7,2,4,4	0.00133333	0.588444	<1e-06	>1335.11
0,1,2,3,3,0,4,5,6,7,5,0,0	0.00133333	0.589778	<1e-06	>1335.11
0,1,2,3,3,0,2,2,4,5,2,0,6	0.00133333	0.591111	<1e-06	>1335.11
0,1,2,3,0,4,5,2,6,7,8,4,0	0.00122222	0.592333	<1e-06	>1223.72
0,1,2,3,0,0,4,5,1,6,7,0,0	0.00122222	0.593556	<1e-06	>1223.72
0,1,2,3,4,0,5,5,6,7,5,0,4	0.00122222	0.594778	<1e-06	>1223.72
0,1,2,3,3,0,2,4,1,5,2,0,0	0.00122222	0.596	<1e-06	>1223.72
0,1,2,3,4,5,2,2,6,7,2,0,0	0.00122222	0.597222	<1e-06	>1223.72
0,1,2,3,0,4,2,2,1,5,6,4,0	0.00122222	0.598444	<1e-06	>1223.72
0,1,2,0,3,3,4,2,5,6,2,3,3	0.00122222	0.599667	<1e-06	>1223.72
0,1,2,0,3,4,2,2,5,6,2,4,4	0.00122222	0.600889	<1e-06	>1223.72
0,1,2,3,0,4,2,5,6,7,8,4,0	0.00122222	0.602111	<1e-06	>1223.72
0,1,2,3,0,4,2,2,5,5,2,4,0	0.00122222	0.603333	<1e-06	>1223.72
0,1,2,3,3,0,2,2,1,4,5,0,3	0.00122222	0.604556	<1e-06	>1223.72
0,1,2,3,3,4,2,2,5,6,2,4,0	0.00122222	0.605778	<1e-06	>1223.72
0,1,2,3,3,0,4,2,5,6,2,0,3	0.00122222	0.607	<1e-06	>1223.72
0,1,2,0,0,3,2,2,1,4,2,0,0	0.00122222	0.608222	<1e-06	>1223.72
0,1,2,3,3,0,4,2,1,5,4,0,0	0.00122222	0.609444	<1e-06	>1223.72
0,1,2,3,0,0,4,2,1,5,3,0,0	0.00111111	0.610556	<1e-06	>1112.35
0,1,2,3,4,0,2,2,5,6,2,4,4	0.00111111	0.611667	<1e-06	>1112.35
0,1,2,3,0,4,2,5,6,7,5,4,0	0.00111111	0.612778	<1e-06	>1112.35
0,1,2,3,3,0,4,2,5,6,4,0,0	0.00111111	0.613889	<1e-06	>1112.35
0,1,2,3,4,0,5,6,7,8,9,0,4	0.00111111	0.615	3e-06	370.781
0,1,2,3,4,0,5,2,1,6,2,0,4	0.00111111	0.616111	<1e-06	>1112.35
0,1,2,0,0,3,2,2,4,5,6,3,3	0.00111111	0.617222	<1e-06	>1112.35
0,1,2,0,0,3,4,2,5,6,2,3,3	0.00111111	0.618333	<1e-06	>1112.35
0,1,2,0,0,3,2,4,1,5,4,3,0	0.00111111	0.619444	<1e-06	>1112.35
0,1,2,0,0,3,2,4,5,6,4,3,0	0.00111111	0.620556	<1e-06	>1112.35
0,1,2,3,3,0,2,4,5,6,7,0,0	0.00111111	0.621667	<1e-06	>1112.35
0,1,2,3,3,0,4,4,5,6,7,0,0	0.00111111	0.622778	<1e-06	>1112.35
0,1,2,0,0,3,4,4,5,6,4,3,0	0.00111111	0.623889	<1e-06	>1112.35
0,1,2,0,0,3,4,5,6,7,2,3,0	0.00111111	0.625	<1e-06	>1112.35
0,1,2,3,3,0,4,5,6,7,8,0,0	0.00111111	0.626111	1e-06	1112.35
0,1,2,3,4,5,2,2,6,7,2,5,0	0.001	0.627111	<1e-06	>1001
0,1,2,3,0,4,5,6,7,8,6,0,0	0.001	0.628111	<1e-06	>1001
0,1,2,0,0,3,4,5,6,7,2,3,3	0.001	0.629111	<1e-06	>1001
0,1,2,3,4,0,2,2,1,5,2,0,6	0.001	0.630111	<1e-06	>1001
0,1,2,3,3,0,4,4,1,5,4,0,0	0.001	0.631111	<1e-06	>1001
0,1,2,3,0,4,5,6,7,8,5,4,0	0.001	0.632111	1e-06	1001
0,1,2,3,4,0,2,2,5,6,2,0,3	0.001	0.633111	<1e-06	>1001
0,1,2,3,0,4,5,6,7,8,9,0,0	0.001	0.634111	1.5e-05	66.7324
0,1,2,3,4,0,2,2,5,6,2,4,0	0.001	0.635111	<1e-06	>1001
0,1,2,0,0,0,3,2,4,5,2,0,0	0.001	0.636111	<1e-06	>1001
0,1,2,3,0,0,4,2,5,6,3,0,0	0.001	0.637111	<1e-06	>1001
0,1,2,3,3,0,2,4,5,6,4,0,3	0.001	0.638111	<1e-06	>1001
0,1,2,0,0,3,4,5,6,7,8,3,0	0.001	0.639111	2e-06	500.499
0,1,2,3,0,4,5,5,6,7,8,4,0	0.001	0.640111	<1e-06	>1001
0,1,2,3,4,0,2,2,1,5,2,4,4	0.000888889	0.641	<1e-06	>889.679
0,1,2,3,3,0,4,4,5,6,4,0,3	0.000888889	0.641889	<1e-06	>889.679
0,1,2,3,0,4,2,5,6,7,2,4,4	0.000888889	0.642778	<1e-06	>889.679
0,1,2,0,0,3,4,2,5,6,7,3,0	0.000888889	0.643667	1e-06	889.679
0,1,2,3,0,4,5,2,1,6,2,4,4	0.000888889	0.644556	<1e-06	>889.679
0,1,2,3,4,0,2,2,5,5,2,0,4	0.000888889	0.645444	<1e-06	>889.679
0,1,2,3,0,0,2,2,4,4,5,0,0	0.000888889	0.646333	<1e-06	>889.679
0,1,2,3,3,0,2,4,5,6,2,0,3	0.000888889	0.647222	<1e-06	>889.679
0,1,2,3,3,0,4,5,6,7,2,0,3	0.000888889	0.648111	<1e-06	>889.679
0,1,2,3,0,0,2,2,4,5,6,7,0	0.000888889	0.649	<1e-06	>889.679
0,1,2,3,3,4,2,2,5,6,2,0,0	0.000888889	0.649889	<1e-06	>889.679
0,1,2,0,3,4,5,2,6,7,2,4,3	0.000888889	0.650778	<1e-06	>889.679
0,1,2,3,4,0,5,5,6,7,8,0,0	0.000888889	0.651667	<1e-06	>889.679
0,1,2,3,4,0,2,5,6,7,2,0,4	0.000888889	0.652556	<1e-06	>889.679
0,1,2,0,3,3,4,2,1,5,2,3,3	0.000888889	0.653444	<1e-06	>889.679
0,1,2,0,0,3,2,2,1,4,2,3,5	0.000888889	0.654333	<1e-06	>889.679
0,1,2,3,0,4,5,2,1,6,2,0,0	0.000888889	0.655222	<1e-06	>889.679
0,1,2,3,3,4,2,2,1,5,2,4,4	0.000888889	0.656111	<1e-06	>889.679
0,1,2,3,3,0,2,2,4,5,2,3,3	0.000888889	0.657	<1e-06	>889.679
0,1,2,3,4,4,5,5,6,7,5,4,4	0.000888889	0.657889	<1e-06	>889.679
0,1,2,3,0,4,5,2,1,6,2,4,0	0.000888889	0.658778	<1e-06	>889.679
0,1,2,3,0,0,4,4,5,6,4,7,0	0.000888889	0.659667	<1e-06	>889.679
0,1,2,3,4,5,6,7,8,9,10,5,4	0.000888889	0.660556	7.4e-05	12.0218
0,1,2,3,0,4,5,5,6,7,8,0,0	0.000777778	0.661333	<1e-06	>778.382
0,1,2,3,4,0,5,2,6,6,2,0,0	0.000777778	0.662111	<1e-06	>778.382
0,1,2,3,0,4,5,6,7,8,2,0,0	0.000777778	0.662889	<1e-06	>778.382
0,1,2,3,3,4,2,2,1,5,2,4,3	0.000777778	0.663667	<1e-06	>778.382
0,1,2,0,0,0,2,2,3,3,2,0,0	0.000777778	0.664444	<1e-06	>778.382
0,1,2,3,0,4,5,2,1,6,7,4,0	0.000777778	0.665222	<1e-06	>778.382
0,1,2,3,4,5,2,2,6,7,2,5,5	0.000777778	0.666	<1e-06	>778.382
0,1,2,0,0,3,4,4,5,6,2,3,0	0.000777778	0.666778	<1e-06	>778.382
0,1,2,3,4,0,2,5,6,7,5,0,4	0.000777778	0.667556	<1e-06	>778.382
0,1,2,3,4,0,5,2,6,7,8,0,4	0.000777778	0.668333	<1e-06	>778.382
0,1,2,3,3,0,4,5,6,7,5,0,3	0.000777778	0.669111	<1e-06	>778.382
0,1,2,0,3,3,2,2,4,5,6,3,3	0.000777778	0.669889	<1e-06	>778.382
0,1,2,0,0,0,2,2,1,3,4,0,0	0.000777778	0.670667	<1e-06	>778.382
0,1,2,3,0,4,2,2,5,6,7,4,4	0.000777778	0.671444	<1e-06	>778.382
0,1,2,3,4,5,2,2,1,6,2,5,4	0.000777778	0.672222	<1e-06	>778.382
0,1,2,0,0,3,2,4,5,6,2,3,3	0.000777778	0.673	<1e-06	>778.382
0,1,2,3,0,4,5,2,6,7,8,0,0	0.000777778	0.673778	<1e-06	>778.382
0,1,2,0,0,3,2,4,5,6,2,3,0	0.000777778	0.674556	<1e-06	>778.382
0,1,2,3,4,0,2,5,1,6,7,0,0	0.000777778	0.675333	<1e-06	>778.382
0,1,2,0,3,4,5,2,6,7,2,4,4	0.000777778	0.676111	1e-06	778.382
0,1,2,0,0,3,2,4,1,5,2,3,0	0.000777778	0.676889	<1e-06	>778.382
0,1,2,3,4,0,2,2,5,6,3,0,0	0.000777778	0.677667	<1e-06	>778.382
0,1,2,3,4,0,5,6,7,8,2,0,4	0.000777778	0.678444	<1e-06	>778.382
0,1,2,3,0,0,4,2,5,6,2,7,0	0.000777778	0.679222	<1e-06	>778.382
0,1,2,0,0,3,2,2,1,4,5,3,3	0.000777778	0.68	<1e-06	>778.382
0,1,2,3,4,0,5,2,6,7,5,0,0	0.000777778	0.680778	<1e-06	>778.382
0,1,2,0,3,4,2,2,5,6,2,3,3	0.000777778	0.681556	<1e-06	>778.382
0,1,2,3,4,5,2,6,7,8,6,5,4	0.000777778	0.682333	<1e-06	>778.382
0,1,2,3,0,0,2,2,4,1,2,0,0	0.000777778	0.683111	<1e-06	>778.382
0,1,2,3,4,0,5,6,1,7,6,0,4	0.000777778	0.683889	<1e-06	>778.382
0,1,2,0,3,4,2,2,1,5,2,4,4	0.000777778	0.684667	<1e-06	>778.382
0,1,2,3,3,0,4,5,1,6,2,0,0	0.000777778	0.685444	<1e-06	>778.382
0,1,2,3,0,0,2,4,5,5,2,0,0	0.000777778	0.686222	<1e-06	>778.382
0,1,2,3,4,0,2,2,1,5,3,0,0	0.000777778	0.687	<1e-06	>778.382
0,1,2,0,0,3,4,4,1,5,4,3,3	0.000777778	0.687778	<1e-06	>778.382
0,1,2,3,4,5,2,2,6,7,8,5,4	0.000777778	0.688556	1e-06	778.382
0,1,2,3,0,4,5,2,6,7,5,0,0	0.000666667	0.689222	<1e-06	>667.111
0,1,2,3,4,0,5,2,6,7,2,0,8	0.000666667	0.689889	1e-06	667.111
0,1,2,3,0,4,5,2,6,7,5,4,0	0.000666667	0.690556	<1e-06	>667.111
0,1,2,3,0,0,2,2,4,4,3,0,0	0.000666667	0.691222	<1e-06	>667.111
0,1,2,3,4,5,2,2,1,6,2,0,0	0.000666667	0.691889	<1e-06	>667.111
0,1,2,3,0,0,4,2,1,5,2,6,0	0.000666667	0.692556	<1e-06	>667.111
0,1,2,3,0,0,4,5,1,6,4,0,0	0.000666667	0.693222	<1e-06	>667.111
0,1,2,3,4,5,2,2,1,6,2,5,0	0.000666667	0.693889	<1e-06	>667.111
0,1,2,3,4,5,2,2,1,6,2,5,5	0.000666667	0.694556	<1e-06	>667.111
0,1,2,3,0,0,4,4,5,5,4,0,0	0.000666667	0.695222	<1e-06	>667.111
0,1,2,3,4,0,5,6,1,7,8,0,0	0.000666667	0.695889	1e-06	667.111
0,1,2,0,3,4,2,2,5,6,2,4,3	0.000666667	0.696556	<1e-06	>667.111
0,1,2,3,0,4,2,2,1,5,3,4,0	0.000666667	0.697222	<1e-06	>667.111
0,1,2,3,0,4,2,2,1,5,6,4,4	0.000666667	0.697889	<1e-06	>667.111
0,1,2,0,3,3,4,2,1,5,6,3,3	0.000666667	0.698556	<1e-06	>667.111
0,1,2,3,4,4,2,2,5,6,2,0,0	0.000666667	0.699222	<1e-06	>667.111
0,1,2,3,0,0,2,4,5,5,4,0,0	0.000666667	0.699889	<1e-06	>667.111
0,1,2,3,0,4,2,5,1,6,2,4,0	0.000666667	0.700556	<1e-06	>667.111
0,1,2,3,0,0,1,2,1,4,2,0,0	0.000666667	0.701222	<1e-06	>667.111
0,1,2,3,0,4,2,5,1,6,5,4,0	0.000666667	0.701889	<1e-06	>667.111
0,1,2,3,4,4,5,2,1,6,2,4,4	0.000666667	0.702556	<1e-06	>667.111
0,1,2,3,4,0,5,5,6,7,2,0,0	0.000666667	0.703222	<1e-06	>667.111
0,1,2,3,0,0,1,2,4,5,6,0,0	0.000666667	0.703889	<1e-06	>667.111
0,1,2,3,3,0,2,2,4,5,2,6,0	0.000666667	0.704556	<1e-06	>667.111
0,1,2,3,3,0,2,4,5,6,7,0,3	0.000666667	0.705222	<1e-06	>667.111
0,1,2,3,3,4,2,2,5,6,7,4,4	0.000666667	0.705889	<1e-06	>667.111
0,1,2,3,3,0,4,5,6,7,8,0,3	0.000666667	0.706556	1e-06	667.111
0,1,2,3,4,0,5,2,6,7,2,4,4	0.000666667	0.707222	<1e-06	>667.111
0,1,2,3,4,0,2,5,1,6,2,0,4	0.000666667	0.707889	<1e-06	>667.111
0,1,2,3,3,0,2,2,1,4,2,0,5	0.000666667	0.708556	<1e-06	>667.111
0,1,2,0,0,3,2,2,1,4,2,5,0	0.000666667	0.709222	<1e-06	>667.111
0,1,2,3,3,0,4,4,1,5,2,0,0	0.000666667	0.709889	<1e-06	>667.111
0,1,2,3,3,0,2,2,1,1,2,0,0	0.000666667	0.710556	<1e-06	>667.111
0,1,2,0,0,3,4,4,1,5,4,3,0	0.000666667	0.711222	<1e-06	>667.111
0,1,2,3,0,4,5,5,1,6,5,4,0	0.000666667	0.711889	<1e-06	>667.111
0,1,2,0,0,3,2,2,4,5,2,6,6	0.000666667	0.712556	<1e-06	>667.111
0,1,2,3,3,0,4,2,5,6,2,0,7	0.000555556	0.713111	<1e-06	>555.864
0,1,2,3,4,5,6,2,7,8,2,0,0	0.000555556	0.713667	2e-06	277.932
0,1,2,0,0,3,2,2,4,5,6,0,0	0.000555556	0.714222	<1e-06	>555.864
0,1,2,3,3,0,4,2,5,5,2,0,3	0.000555556	0.714778	<1e-06	>555.864
0,1,2,3,0,4,2,2,5,6,2,7,0	0.000555556	0.715333	<1e-06	>555.864
0,1,2,3,0,0,4,4,5,5,6,0,0	0.000555556	0.715889	<1e-06	>555.864
0,1,2,3,3,0,4,2,5,6,4,0,3	0.000555556	0.716444	<1e-06	>555.864
0,1,2,3,4,0,5,5,6,7,8,0,4	0.000555556	0.717	1e-06	555.864
0,1,2,0,3,3,4,4,5,6,4,3,3	0.000555556	0.717556	<1e-06	>555.864
0,1,2,0,0,3,2,4,1,5,2,3,3	0.000555556	0.718111	<1e-06	>555.864
0,1,2,0,0,3,4,4,5,6,2,3,3	0.000555556	0.718667	<1e-06	>555.864
0,1,2,3,3,0,4,4,5,5,4,0,0	0.000555556	0.719222	<1e-06	>555.864
0,1,2,0,0,3,4,4,5,6,4,3,3	0.000555556	0.719778	<1e-06	>555.864
0,1,2,3,3,0,4,4,5,6,2,0,0	0.000555556	0.720333	<1e-06	>555.864
0,1,2,3,0,0,2,4,5,6,4,7,0	0.000555556	0.720889	<1e-06	>555.864
0,1,2,3,3,0,2,4,1,5,6,0,0	0.000555556	0.721444	<1e-06	>555.864
0,1,2,0,0,3,4,2,1,5,6,3,3	0.000555556	0.722	<1e-06	>555.864
0,1,2,3,4,0,5,6,7,8,3,0,0	0.000555556	0.722556	<1e-06	>555.864
0,1,2,3,3,0,2,2,4,5,3,0,0	0.000555556	0.723111	<1e-06	>555.864
0,1,2,3,3,0,2,2,1,4,2,3,3	0.000555556	0.723667	<1e-06	>555.864
0,1,2,3,0,4,2,2,1,5,2,6,0	0.000555556	0.724222	<1e-06	>555.864
0,1,2,3,4,0,5,6,7,8,5,0,4	0.000555556	0.724778	1e-06	555.864
0,1,2,3,3,0,2,4,1,5,4,0,3	0.000555556	0.725333	<1e-06	>555.864
0,1,2,0,0,3,2,4,5,6,7,3,0	0.000555556	0.725889	<1e-06	>555.864
0,1,2,3,3,0,4,2,1,5,6,0,0	0.000555556	0.726444	<1e-06	>555.864
0,1,2,3,4,0,2,5,1,6,2,0,0	0.000555556	0.727	<1e-06	>555.864
0,1,2,0,0,3,4,2,5,6,4,3,0	0.000555556	0.727556	<1e-06	>555.864
0,1,2,0,0,3,2,4,5,6,4,3,3	0.000555556	0.728111	<1e-06	>555.864
0,1,2,0,0,3,4,2,5,6,7,3,3	0.000555556	0.728667	<1e-06	>555.864
0,1,2,0,3,4,2,2,1,5,2,4,3	0.000555556	0.729222	<1e-06	>555.864
0,1,2,0,0,3,4,5,6,7,5,3,0	0.000555556	0.729778	<1e-06	>555.864
0,1,2,3,0,0,4,4,5,6,3,0,0	0.000555556	0.730333	<1e-06	>555.864
0,1,2,0,0,3,4,2,5,6,7,3,8	0.000555556	0.730889	1e-06	555.864
