model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,2,0,3,1,1,2,2,4,2,1,5,1,1,6,6,6,6,1,7,1	0.000222222	0.140889	<1e-06	>222.271
0,1,2,2,3,1,1,2,2,4,2,1,5,6,7,8,8,8,8,1,9,1	0.000222222	0.141111	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,1,3,1,4,1,5,6,6,6,6,1,7,1	0.000222222	0.141333	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,1,0,1,4,1,1,5,6,6,6,1,4,1	0.000222222	0.141556	<1e-06	>222.271
0,1,0,0,2,3,3,4,0,3,4,3,5,3,3,6,6,6,6,3,7,3	0.000222222	0.141778	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,1,0,1,4,1,1,5,6,6,6,1,7,1	0.000222222	0.142	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,3,4,1,1,5,5,5,5,3,4,6	0.000222222	0.142222	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,3,4,1,1,5,5,5,5,1,6,1	0.000222222	0.142444	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,3,4,1,1,5,5,5,5,1,4,1	0.000222222	0.142667	<1e-06	>222.271
0,1,2,0,3,1,1,2,2,4,2,1,5,1,1,6,6,6,6,1,5,1	0.000222222	0.142889	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,1,0,1,4,1,1,5,5,5,5,1,4,1	0.000222222	0.143111	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,1,0,1,4,1,5,6,6,6,6,1,4,1	0.000222222	0.143333	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,1,0,1,4,1,5,6,6,6,6,1,7,1	0.000222222	0.143556	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,1,1,3,4,1,5,5,5,5,1,2,1	0.000222222	0.143778	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,1,0,1,4,1,1,0,5,5,5,1,4,1	0.000222222	0.144	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,4,5,1,6,1,7,8,8,8,8,1,9,1	0.000222222	0.144222	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,1,0,1,4,3,3,5,5,5,5,1,4,1	0.000222222	0.144444	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,1,4,5,1,6,6,6,6,1,7,1	0.000222222	0.144667	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,1,4,5,1,6,6,6,6,1,4,1	0.000222222	0.144889	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,1,3,1,4,1,1,5,5,5,5,6,7,1	0.000222222	0.145111	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,4,0,1,4,5,6,7,7,7,7,1,8,1	0.000222222	0.145333	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,4,5,3,6,3,7,8,8,8,8,9,10,1	0.000222222	0.145556	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,4,5,1,4,6,6,6,6,4,5,4	0.000222222	0.145778	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,4,5,1,1,6,6,6,7,1,5,1	0.000222222	0.146	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,1,1,4,4,4,4,3,2,1	0.000222222	0.146222	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,4,5,1,1,6,6,6,6,4,7,1	0.000222222	0.146444	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,1,3,1,4,1,1,5,5,5,5,1,4,6	0.000222222	0.146667	<1e-06	>222.271
0,1,2,0,3,1,1,2,2,1,2,1,4,1,1,5,5,5,5,1,4,1	0.000222222	0.146889	<1e-06	>222.271
0,1,2,0,3,1,1,2,2,1,2,1,4,1,1,5,5,5,5,1,6,1	0.000222222	0.147111	<1e-06	>222.271
0,1,2,2,3,1,1,2,2,4,2,1,4,1,5,6,6,6,6,1,4,1	0.000222222	0.147333	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,1,1,3,1,1,0,4,4,4,1,2,1	0.000222222	0.147556	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,1,1,4,5,4,4,1,6,1	0.000222222	0.147778	<1e-06	>222.271
0,1,0,2,3,1,1,0,0,4,5,6,7,1,1,2,8,8,2,1,9,1	0.000222222	0.148	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,1,0,1,4,1,1,0,5,5,5,1,4,1	0.000222222	0.148222	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,4,0,1,4,1,1,5,5,5,5,3,6,3	0.000222222	0.148444	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,1,3,1,4,1,1,5,6,6,6,1,4,1	0.000222222	0.148667	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,1,0,1,4,1,1,5,5,5,5,1,4,6	0.000222222	0.148889	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,4,0,1,5,1,1,6,6,6,6,7,5,8	0.000222222	0.149111	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,1,0,1,4,1,1,5,5,5,5,6,7,1	0.000222222	0.149333	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,4,0,3,5,1,1,6,6,6,6,1,7,3	0.000222222	0.149556	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,1,1,4,5,4,5,1,6,1	0.000222222	0.149778	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,1,4,1,1,5,6,6,6,1,4,1	0.000222222	0.15	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,2,1,1,3,4,4,4,1,2,1	0.000222222	0.150222	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,1,4,5,6,1,7,8,8,8,8,1,9,1	0.000222222	0.150444	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,4,3,1,4,5,1,6,6,6,6,1,7,1	0.000222222	0.150667	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,4,0,1,4,1,1,0,5,5,5,6,7,8	0.000222222	0.150889	<1e-06	>222.271
0,1,2,2,3,1,1,2,2,4,0,1,5,1,1,6,6,6,6,1,7,1	0.000222222	0.151111	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,1,4,1,1,5,5,5,5,6,7,6	0.000222222	0.151333	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,1,4,3,1,1,5,5,5,5,1,3,1	0.000222222	0.151556	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,1,4,1,1,5,6,6,6,1,7,3	0.000222222	0.151778	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,1,4,1,1,5,5,5,5,6,4,1	0.000222222	0.152	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,4,0,1,5,1,1,0,6,6,6,1,4,1	0.000222222	0.152222	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,1,0,4,5,1,3,6,6,6,6,1,5,1	0.000222222	0.152444	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,1,1,4,5,5,4,1,3,1	0.000222222	0.152667	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,4,0,1,5,1,1,6,6,6,6,1,5,1	0.000222222	0.152889	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,1,4,1,1,5,5,5,5,3,2,1	0.000222222	0.153111	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,1,1,4,5,5,4,1,6,1	0.000222222	0.153333	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,1,4,1,1,5,5,5,5,1,6,3	0.000222222	0.153556	<1e-06	>222.271
0,1,0,2,3,1,1,0,0,4,0,1,4,1,1,5,5,5,5,1,6,1	0.000222222	0.153778	<1e-06	>222.271
0,1,0,2,3,1,1,0,0,4,0,5,6,1,1,7,7,7,7,1,6,1	0.000222222	0.154	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,1,4,1,5,1,1,6,6,6,6,1,7,1	0.000222222	0.154222	<1e-06	>222.271
0,1,0,2,3,4,5,0,0,6,0,1,7,8,4,9,9,9,9,4,10,4	0.000222222	0.154444	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,1,4,1,5,6,7,7,7,1,2,1	0.000222222	0.154667	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,1,1,4,1,1,5,5,5,5,1,3,1	0.000222222	0.154889	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,1,4,1,5,1,1,6,7,7,7,1,5,1	0.000222222	0.155111	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,1,0,1,4,3,5,6,6,6,6,1,4,1	0.000222222	0.155333	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,1,4,1,5,1,1,6,7,7,7,1,8,1	0.000222222	0.155556	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,1,1,4,4,5,5,1,6,1	0.000222222	0.155778	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,1,1,4,4,5,4,1,6,1	0.000222222	0.156	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,4,0,1,5,1,1,6,6,6,6,1,7,4	0.000222222	0.156222	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,4,5,1,6,1,1,7,8,8,8,1,9,4	0.000222222	0.156444	<1e-06	>222.271
0,1,2,2,3,1,1,2,2,4,2,1,4,1,1,5,5,5,5,1,3,1	0.000222222	0.156667	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,1,4,1,5,6,6,6,6,1,4,1	0.000222222	0.156889	<1e-06	>222.271
0,1,0,2,3,1,1,0,0,4,0,1,5,1,6,7,7,7,7,1,8,1	0.000222222	0.157111	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,1,4,1,5,6,6,6,6,1,2,1	0.000222222	0.157333	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,0,1,4,1,5,0,6,6,6,1,7,1	0.000222222	0.157556	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,4,5,1,6,1,1,7,7,7,7,1,8,9	0.000222222	0.157778	<1e-06	>222.271
0,1,0,2,3,1,1,0,0,4,0,1,5,1,1,6,6,6,6,1,7,1	0.000222222	0.158	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,1,3,4,1,1,5,5,5,5,1,6,3	0.000222222	0.158222	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,1,0,5,5,5,1,4,6	0.000222222	0.158444	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,1,4,5,5,6,5,1,3,1	0.000222222	0.158667	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,1,0,5,5,5,1,2,1	0.000222222	0.158889	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,4,0,3,5,3,3,6,6,6,6,1,7,1	0.000222222	0.159111	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,4,5,1,6,1,1,7,7,7,7,1,6,1	0.000222222	0.159333	<1e-06	>222.271
0,1,0,0,2,3,3,0,0,3,0,3,4,3,3,5,5,5,5,3,2,3	0.000222222	0.159556	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,1,1,0,4,4,5,1,3,1	0.000222222	0.159778	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,5,5,5,5,1,6,1	0.000222222	0.16	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,1,0,1,4,1,1,5,5,5,5,1,4,3	0.000222222	0.160222	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,1,0,5,5,5,1,6,4	0.000222222	0.160444	<1e-06	>222.271
0,1,0,2,3,1,1,4,0,5,0,1,6,1,1,7,7,7,7,1,8,1	0.000222222	0.160667	<1e-06	>222.271
0,1,2,3,4,1,1,0,0,1,0,1,5,1,1,6,6,6,6,1,7,1	0.000222222	0.160889	<1e-06	>222.271
0,1,0,0,2,3,3,0,0,3,0,3,4,3,3,5,6,6,6,3,4,3	0.000222222	0.161111	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,4,1,5,1,6,7,7,7,7,1,2,1	0.000222222	0.161333	<1e-06	>222.271
0,1,0,0,2,1,1,3,4,5,6,1,7,1,1,8,8,8,8,1,9,1	0.000222222	0.161556	<1e-06	>222.271
0,1,0,0,2,3,3,0,0,3,0,3,4,3,5,6,6,6,6,3,7,3	0.000222222	0.161778	<1e-06	>222.271
0,1,0,0,2,3,3,0,0,3,0,3,4,5,3,6,6,6,6,3,4,3	0.000222222	0.162	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,1,1,3,1,1,4,5,5,5,1,6,1	0.000222222	0.162222	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,4,0,5,4,1,1,6,6,6,6,1,7,1	0.000222222	0.162444	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,4,5,1,4,1,1,6,6,6,6,1,7,3	0.000222222	0.162667	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,1,5,6,6,6,1,4,1	0.000222222	0.162889	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,7,6,1,5,1	0.000222222	0.163111	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,1,5,6,6,6,1,2,1	0.000222222	0.163333	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,4,5,1,4,1,1,6,6,6,6,1,7,1	0.000222222	0.163556	<1e-06	>222.271
0,1,0,0,2,3,3,0,0,3,0,3,2,3,3,4,4,4,4,3,2,3	0.000222222	0.163778	<1e-06	>222.271
0,1,0,0,2,3,1,4,0,5,0,3,5,1,3,6,6,6,6,1,5,1	0.000222222	0.164	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,1,5,6,5,5,1,4,1	0.000222222	0.164222	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,1,1,4,4,4,4,5,3,5	0.000222222	0.164444	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,1,5,5,6,5,1,7,1	0.000222222	0.164667	<1e-06	>222.271
0,1,0,0,2,3,1,4,0,1,0,1,5,3,3,6,6,6,6,1,5,1	0.000222222	0.164889	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,1,0,1,4,1,3,5,5,5,5,1,4,1	0.000222222	0.165111	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,1,5,5,5,5,1,6,7	0.000222222	0.165333	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,7,7,7,1,5,1	0.000222222	0.165556	<1e-06	>222.271
0,1,0,0,2,3,3,0,0,3,0,3,4,3,1,5,5,5,5,3,6,3	0.000222222	0.165778	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,4,5,1,6,1,1,0,7,7,7,1,6,1	0.000222222	0.166	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,1,0,5,5,5,4,6,1	0.000222222	0.166222	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,3,4,1,1,5,5,5,5,1,2,1	0.000222222	0.166444	<1e-06	>222.271
0,1,0,0,2,1,1,3,4,1,5,1,6,1,1,7,7,7,7,1,8,1	0.000222222	0.166667	<1e-06	>222.271
0,1,2,0,3,1,1,0,0,1,0,1,4,1,5,2,6,6,6,1,7,1	0.000222222	0.166889	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,4,0,1,4,1,1,5,6,6,6,1,4,1	0.000222222	0.167111	<1e-06	>222.271
0,1,0,0,2,1,1,3,3,1,3,1,4,1,5,6,6,6,6,1,2,1	0.000222222	0.167333	<1e-06	>222.271
0,1,2,0,3,1,1,0,0,1,0,1,4,1,1,5,5,5,5,1,4,1	0.000222222	0.167556	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,4,0,1,4,3,3,5,5,5,5,1,4,1	0.000222222	0.167778	<1e-06	>222.271
0,1,0,0,2,1,1,3,3,4,3,1,4,1,1,5,5,5,5,1,6,1	0.000222222	0.168	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,3,4,1,1,5,5,5,5,1,4,3	0.000222222	0.168222	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,3,4,1,1,5,5,5,5,1,4,1	0.000222222	0.168444	<1e-06	>222.271
0,1,0,0,2,3,1,4,0,1,4,1,5,3,3,6,6,6,6,1,7,1	0.000222222	0.168667	<1e-06	>222.271
0,1,2,0,3,1,1,0,0,1,0,1,4,1,1,2,2,2,2,1,4,1	0.000222222	0.168889	<1e-06	>222.271
0,1,0,0,2,1,1,3,3,4,3,1,5,1,6,0,7,7,7,1,4,1	0.000222222	0.169111	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,4,0,1,5,1,3,6,6,6,6,1,5,3	0.000222222	0.169333	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,4,5,3,1,1,6,6,6,6,1,7,1	0.000222222	0.169556	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,4,0,1,5,1,3,6,6,6,6,1,4,1	0.000222222	0.169778	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,4,1,5,5,5,5,1,6,7	0.000222222	0.17	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,4,1,5,5,5,5,1,6,3	0.000222222	0.170222	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,4,1,5,5,5,5,1,6,1	0.000222222	0.170444	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,7,8,7,8,1,9,1	0.000222222	0.170667	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,1,1,3,1,1,4,5,5,4,1,6,7	0.000222222	0.170889	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,1,1,3,1,1,4,4,5,4,1,3,1	0.000222222	0.171111	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,1,1,3,1,1,4,4,4,4,5,2,1	0.000222222	0.171333	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,1,1,3,1,1,4,4,4,4,1,5,6	0.000222222	0.171556	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,4,5,1,6,1,1,7,7,7,7,8,6,4	0.000222222	0.171778	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,1,1,3,1,1,4,4,4,4,1,3,5	0.000222222	0.172	<1e-06	>222.271
0,1,2,3,4,1,1,0,0,5,0,1,5,1,1,3,3,3,3,1,5,1	0.000222222	0.172222	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,4,5,6,1,1,7,7,7,7,1,8,9	0.000222222	0.172444	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,1,4,1,5,1,1,6,6,6,6,7,8,1	0.000222222	0.172667	<1e-06	>222.271
0,1,0,0,2,3,1,4,0,1,4,1,5,1,6,7,7,7,7,1,5,1	0.000222222	0.172889	<1e-06	>222.271
0,1,0,0,2,3,1,4,0,1,4,1,5,1,6,7,7,7,7,1,8,1	0.000222222	0.173111	<1e-06	>222.271
0,1,0,0,2,1,1,3,3,1,3,1,4,1,1,0,5,5,5,1,6,1	0.000222222	0.173333	<1e-06	>222.271
0,1,0,0,2,1,1,3,3,1,3,1,4,1,1,5,5,5,5,1,4,1	0.000222222	0.173556	<1e-06	>222.271
0,1,0,2,3,1,1,4,5,1,5,1,6,1,1,2,2,2,2,1,7,1	0.000222222	0.173778	<1e-06	>222.271
0,1,0,0,2,1,1,3,3,1,3,1,4,1,1,5,5,5,5,1,6,7	0.000222222	0.174	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,4,1,0,5,5,5,1,3,1	0.000222222	0.174222	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,4,0,1,4,1,1,0,5,5,5,1,4,1	0.000222222	0.174444	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,1,7,3	0.000222222	0.174667	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,1,4,1,5,1,3,6,6,6,6,1,2,1	0.000222222	0.174889	<1e-06	>222.271
0,1,2,0,3,1,1,0,0,4,0,1,4,1,1,5,6,6,6,1,4,1	0.000222222	0.175111	<1e-06	>222.271
0,1,0,2,3,1,1,4,0,1,4,1,5,1,1,2,2,2,2,1,6,1	0.000222222	0.175333	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,4,5,1,3,1,1,6,6,6,6,1,7,3	0.000222222	0.175556	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,5,0,6,6,6,1,7,1	0.000222222	0.175778	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,5,6,6,6,6,1,2,1	0.000222222	0.176	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,4,3,1,5,1,1,6,7,7,6,1,8,1	0.000222222	0.176222	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,5,6,6,6,6,7,8,1	0.000222222	0.176444	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,4,3,5,4,1,1,6,6,6,6,1,4,1	0.000222222	0.176667	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,5,6,7,7,7,1,8,1	0.000222222	0.176889	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,4,1,1,5,1,1,6,6,6,6,1,5,1	0.000222222	0.177111	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,1,0,3,4,3,3,5,5,5,5,3,6,1	0.000222222	0.177333	<1e-06	>222.271
0,1,0,2,3,1,1,4,0,1,0,1,5,1,1,6,6,6,6,1,7,1	0.000222222	0.177556	<1e-06	>222.271
0,1,2,0,3,1,1,0,0,4,0,1,4,1,1,5,5,5,5,1,3,1	0.000222222	0.177778	<1e-06	>222.271
0,1,2,0,3,1,1,0,0,4,0,1,5,1,1,2,6,6,6,1,5,1	0.000222222	0.178	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,1,1,4,4,4,4,5,6,1	0.000222222	0.178222	<1e-06	>222.271
0,1,0,0,2,1,1,0,3,1,4,1,5,1,1,6,6,6,6,1,7,1	0.000222222	0.178444	<1e-06	>222.271
0,1,0,0,2,1,1,3,0,4,3,1,5,1,6,0,7,7,7,1,5,1	0.000222222	0.178667	<1e-06	>222.271
0,1,0,0,2,1,3,4,0,3,0,3,5,1,1,6,6,6,6,3,5,3	0.000222222	0.178889	<1e-06	>222.271
0,1,0,0,2,1,1,0,3,1,4,1,5,1,1,6,6,6,6,1,5,1	0.000222222	0.179111	<1e-06	>222.271
0,1,0,0,2,3,3,0,0,4,3,3,4,3,3,5,5,5,5,3,6,3	0.000222222	0.179333	<1e-06	>222.271
0,1,2,0,3,1,1,0,0,4,0,1,5,1,1,6,6,6,6,4,7,1	0.000222222	0.179556	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,0,1,3,1,1,4,4,4,4,5,6,5	0.000222222	0.179778	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,4,1,3,4,3,1,5,5,5,5,3,4,3	0.000222222	0.18	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,1,4,1,5,1,1,0,6,6,6,1,7,1	0.000222222	0.180222	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,1,4,1,5,3,3,6,6,6,6,1,7,1	0.000222222	0.180444	<1e-06	>222.271
0,1,0,0,2,3,1,0,0,4,3,1,4,1,3,5,5,5,5,1,6,1	0.000222222	0.180667	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,4,1,3,1,5,6,6,6,6,1,7,1	0.000222222	0.180889	<1e-06	>222.271
0,1,0,0,2,1,3,0,0,4,5,1,4,1,1,6,6,6,6,1,4,1	0.000222222	0.181111	<1e-06	>222.271
0,1,0,0,2,3,3,0,0,1,0,3,4,3,3,5,5,5,5,3,4,3	0.000222222	0.181333	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,1,3,1,4,1,3,5,5,5,5,1,4,1	0.000222222	0.181556	<1e-06	>222.271
0,1,0,0,2,1,1,0,0,3,4,1,5,1,1,6,6,6,6,7,8,1	0.000222222	0.181778	<1e-06	>222.271
0,1,0,0,2,1,1,0,3,1,1,1,4,1,1,5,5,5,5,1,4,1	0.000222222	0.182	<1e-06	>222.271
0,1,2,0,3,1,1,0,0,4,0,1,4,1,1,5,5,5,5,1,6,1	0.000222222	0.182222	<1e-06	>222.271
0,1,0,2,3,4,5,0,2,6,7,5,8,4,4,9,9,9,9,10,3,10	0.000111111	0.182333	<1e-06	>111.123
0,1,0,2,3,4,5,0,6,7,6,4,8,9,4,10,11,11,11,12,13,12	0.000111111	0.182444	<1e-06	>111.123
0,1,0,2,3,4,5,6,0,7,6,1,7,4,4,2,8,9,8,10,3,10	0.000111111	0.182556	<1e-06	>111.123
0,1,0,2,3,4,5,0,2,6,7,8,9,10,8,11,11,11,11,10,3,9	0.000111111	0.182667	<1e-06	>111.123
0,1,0,2,3,4,5,0,2,6,2,1,7,1,4,0,8,8,8,5,9,1	0.000111111	0.182778	<1e-06	>111.123
0,1,0,2,3,4,5,0,6,7,8,1,7,5,1,9,10,10,9,5,11,1	0.000111111	0.182889	<1e-06	>111.123
0,1,0,2,3,4,5,6,7,1,6,8,9,5,5,0,10,10,10,1,9,11	0.000111111	0.183	<1e-06	>111.123
0,1,0,2,3,4,1,5,2,6,4,1,7,1,4,8,8,8,8,1,9,4	0.000111111	0.183111	<1e-06	>111.123
0,1,0,2,3,4,5,6,0,7,6,1,7,8,1,9,10,10,10,11,3,12	0.000111111	0.183222	<1e-06	>111.123
0,1,0,2,3,4,5,6,0,1,7,1,8,7,9,10,10,10,10,1,8,1	0.000111111	0.183333	<1e-06	>111.123
0,1,0,2,3,4,5,6,0,7,2,5,8,4,4,9,9,9,10,11,12,5	0.000111111	0.183444	<1e-06	>111.123
0,1,0,2,3,4,5,6,0,7,6,1,8,1,5,2,2,2,2,5,9,1	0.000111111	0.183556	<1e-06	>111.123
0,1,0,2,3,4,5,0,6,7,8,9,7,1,5,2,10,10,10,1,11,9	0.000111111	0.183667	<1e-06	>111.123
0,1,0,2,3,4,5,6,7,8,9,4,10,4,11,12,13,14,14,1,15,4	0.000111111	0.183778	<1e-06	>111.123
0,1,0,2,3,4,5,6,0,7,6,4,7,8,1,9,9,9,9,1,10,8	0.000111111	0.183889	<1e-06	>111.123
0,1,0,2,3,4,5,6,6,7,8,9,10,4,4,0,11,11,11,5,12,9	0.000111111	0.184	<1e-06	>111.123
0,1,0,2,3,4,5,0,2,6,0,1,7,4,8,9,10,10,10,4,6,8	0.000111111	0.184111	<1e-06	>111.123
0,1,0,2,3,4,5,6,6,7,8,8,7,4,4,9,9,9,9,4,10,4	0.000111111	0.184222	<1e-06	>111.123
0,1,0,2,3,4,5,0,2,1,6,5,7,5,5,0,8,8,8,1,9,10	0.000111111	0.184333	<1e-06	>111.123
0,1,0,2,3,4,5,6,0,1,7,1,8,5,6,0,9,9,9,1,10,1	0.000111111	0.184444	<1e-06	>111.123
0,1,0,2,3,4,5,0,2,1,2,5,6,5,5,7,7,7,7,8,6,5	0.000111111	0.184556	<1e-06	>111.123
0,1,0,2,3,4,5,0,2,1,2,4,6,4,7,8,9,9,9,1,10,6	0.000111111	0.184667	<1e-06	>111.123
0,1,0,2,3,4,5,0,6,7,8,9,10,11,4,12,13,13,14,15,10,7	0.000111111	0.184778	<1e-06	>111.123
0,1,0,2,3,4,5,0,6,7,8,9,10,11,12,13,13,14,14,9,15,5	0.000111111	0.184889	<1e-06	>111.123
0,1,0,2,3,4,5,6,0,7,6,7,8,5,5,9,10,9,10,7,11,7	0.000111111	0.185	<1e-06	>111.123
