parameter	burnin	psrf	ess_concat	ess_0	ess_1	ess_2	ess_3	ess_4	ess_5	ess_6	ess_7	ess_8	ess_9
pop_size_comparison3pop1	800	0.9985066198492462	2010.0	201.0	166.31542240583525	201.0	74.48458571845013	111.7437812203393	201.0	201.0	201.0	201.0	175.87662649360243
pop_size_comparison3pop2	800	1.0007893291255223	2010.0	201.0	201.0	201.0	201.0	200.9714094966434	176.69741474483658	146.5226987370107	201.0	185.27202179473943	159.74367050654246
pop_size_root_comparison3pop1	800	0.9999672280862465	2010.0	201.0	196.6016831997519	201.0	201.0	201.0	201.0	201.0	136.9239467074925	130.79874165715017	201.0
ln_likelihood_comparison7pop1	800	0.9987673467175181	1867.3069628933263	201.0	201.0	201.0	125.75820258677157	196.64119555678226	144.31088170760137	201.0	176.17450416253658	201.0	201.0
root_height_comparison7pop1	800	1.0009481658690202	1708.6009948827957	201.0	166.8918656045248	201.0	177.32217293115463	201.0	201.0	152.93849077994525	201.0	201.0	201.0
pop_size_comparison7pop1	800	1.000008408589511	2010.0	179.3165448513982	160.33945662902363	201.0	116.08172307351757	126.9254782777717	201.0	201.0	201.0	174.3887266919665	201.0
pop_size_comparison7pop2	800	1.000636773219022	1331.9417910919196	104.7783923810941	147.7721148695457	128.31253434026078	201.0	201.0	201.0	201.0	201.0	201.0	201.0
pop_size_root_comparison7pop1	800	1.0007344990885265	1971.7734013307008	130.12316280821162	158.28282797950155	201.0	124.66299890367067	116.60672384904436	201.0	201.0	113.6134280639804	145.76244359338702	201.0
ln_likelihood_comparison8pop1	800	1.0006410688553944	2010.0	156.2698600250435	201.0	201.0	163.71662178088633	144.04074409463834	201.0	191.79240402976234	164.89445648436708	201.0	170.16182613658177
root_height_comparison8pop1	800	1.0000691998801392	2010.0	120.75513138132061	118.92410187566868	184.12704517536187	201.0	201.0	166.5818669492048	201.0	201.0	201.0	201.0
pop_size_comparison8pop1	800	0.9998635064682542	2010.0	201.0	143.16765171922893	201.0	201.0	201.0	201.0	201.0	201.0	201.0	201.0
pop_size_comparison8pop2	800	1.0013037711922523	2010.0	152.9235163414216	155.4595463354185	201.0	201.0	201.0	201.0	151.6249975203379	201.0	201.0	201.0
pop_size_root_comparison8pop1	800	0.9999100047437404	2010.0	201.0	175.8243449588848	201.0	125.75550032020445	201.0	201.0	201.0	201.0	167.4486696818503	186.3681262350154
