number	PRI.div.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density	PRI.cv	density
1	1	4.02083e-15	1	5.72207e-10	0.000110458	2954.6	0	0.441203	0	0.000621664
2	1.97898	4.3021e-15	1.00901	6.30432e-10	0.000116193	2932.1	9.13947e-06	0.492591	0.00203577	0.000645666
3	2.95796	4.60116e-15	1.01802	6.94208e-10	0.000121928	2908.8	1.82789e-05	0.549506	0.00407153	0.000671101
4	3.93694	4.91897e-15	1.02703	7.64025e-10	0.000127663	2884.75	2.74184e-05	0.612488	0.0061073	0.000698098
5	4.91592	5.25655e-15	1.03604	8.4041e-10	0.000133398	2859.96	3.65579e-05	0.682121	0.00814307	0.000726794
6	5.89489	5.61496e-15	1.04505	9.23936e-10	0.000139133	2834.48	4.56974e-05	0.759038	0.0101788	0.000757341
7	6.87387	5.99531e-15	1.05405	1.01522e-09	0.000144868	2808.34	5.48368e-05	0.843927	0.0122146	0.000789903
8	7.85285	6.39875e-15	1.06306	1.11492e-09	0.000150604	2781.57	6.39763e-05	0.93753	0.0142504	0.00082466
9	8.83183	6.82647e-15	1.07207	1.22375e-09	0.000156339	2754.21	7.31158e-05	1.04065	0.0162861	0.000861807
10	9.81081	7.27973e-15	1.08108	1.34248e-09	0.000162074	2726.29	8.22553e-05	1.15415	0.0183219	0.000901556
11	10.7898	7.7598e-15	1.09009	1.47194e-09	0.000167809	2697.84	9.13947e-05	1.27897	0.0203577	0.000944139
12	11.7688	8.26805e-15	1.0991	1.61302e-09	0.000173544	2668.9	0.000100534	1.41612	0.0223934	0.000989806
13	12.7477	8.80586e-15	1.10811	1.76666e-09	0.000179279	2639.49	0.000109674	1.56667	0.0244292	0.00103883
14	13.7267	9.37467e-15	1.11712	1.93391e-09	0.000185014	2609.65	0.000118813	1.73179	0.026465	0.0010915
15	14.7057	9.97598e-15	1.12613	2.11584e-09	0.00019075	2579.42	0.000127953	1.91272	0.0285007	0.00114815
16	15.6847	1.06113e-14	1.13514	2.31365e-09	0.000196485	2548.81	0.000137092	2.11081	0.0305365	0.00120911
17	16.6637	1.12824e-14	1.14414	2.5286e-09	0.00020222	2517.86	0.000146232	2.32748	0.0325723	0.00127476
18	17.6426	1.19907e-14	1.15315	2.76202e-09	0.000207955	2486.61	0.000155371	2.56427	0.034608	0.00134552
19	18.6216	1.2738e-14	1.16216	3.01537e-09	0.00021369	2455.07	0.000164511	2.82282	0.0366438	0.00142181
20	19.6006	1.35261e-14	1.17117	3.29019e-09	0.000219425	2423.28	0.00017365	3.10486	0.0386796	0.00150411
21	20.5796	1.43569e-14	1.18018	3.58813e-09	0.00022516	2391.26	0.000182789	3.41226	0.0407153	0.00159293
22	21.5586	1.52321e-14	1.18919	3.91095e-09	0.000230896	2359.05	0.000191929	3.747	0.0427511	0.00168882
23	22.5375	1.61537e-14	1.1982	4.26052e-09	0.000236631	2326.66	0.000201068	4.11117	0.0447869	0.00179238
24	23.5165	1.71236e-14	1.20721	4.63884e-09	0.000242366	2294.12	0.000210208	4.50702	0.0468226	0.00190425
25	24.4955	1.81441e-14	1.21622	5.04804e-09	0.000248101	2261.46	0.000219347	4.93691	0.0488584	0.00202511
26	25.4745	1.9217e-14	1.22523	5.49038e-09	0.000253836	2228.7	0.000228487	5.40333	0.0508942	0.00215571
27	26.4535	2.03446e-14	1.23423	5.96828e-09	0.000259571	2195.87	0.000237626	5.90895	0.0529299	0.00229684
28	27.4324	2.15291e-14	1.24324	6.4843e-09	0.000265307	2162.98	0.000246766	6.45656	0.0549657	0.00244935
29	28.4114	2.27727e-14	1.25225	7.04114e-09	0.000271042	2130.06	0.000255905	7.04912	0.0570015	0.00261418
30	29.3904	2.40778e-14	1.26126	7.64169e-09	0.000276777	2097.13	0.000265045	7.68971	0.0590372	0.00279228
31	30.3694	2.54467e-14	1.27027	8.28902e-09	0.000282512	2064.21	0.000274184	8.38163	0.061073	0.00298473
32	31.3483	2.68818e-14	1.27928	8.98635e-09	0.000288247	2031.31	0.000283324	9.1283	0.0631088	0.00319265
33	32.3273	2.83856e-14	1.28829	9.73712e-09	0.000293982	1998.47	0.000292463	9.93331	0.0651446	0.00341724
34	33.3063	2.99607e-14	1.2973	1.0545e-08	0.000299717	1965.69	0.000301603	10.8004	0.0671803	0.0036598
35	34.2853	3.16095e-14	1.30631	1.14137e-08	0.000305453	1933	0.000310742	11.7336	0.0692161	0.0039217
36	35.2643	3.33348e-14	1.31532	1.23473e-08	0.000311188	1900.41	0.000319882	12.737	0.0712518	0.00420442
37	36.2432	3.51391e-14	1.32432	1.33502e-08	0.000316923	1867.94	0.000329021	13.8148	0.0732876	0.00450952
38	37.2222	3.70252e-14	1.33333	1.44268e-08	0.000322658	1835.6	0.000338161	14.9716	0.0753234	0.00483867
39	38.2012	3.89959e-14	1.34234	1.55818e-08	0.000328393	1803.41	0.0003473	16.212	0.0773592	0.00519365
40	39.1802	4.10539e-14	1.35135	1.68203e-08	0.000334128	1771.38	0.000356439	17.5407	0.0793949	0.00557635
41	40.1592	4.32021e-14	1.36036	1.81475e-08	0.000339863	1739.54	0.000365579	18.9629	0.0814307	0.00598878
42	41.1381	4.54435e-14	1.36937	1.9569e-08	0.000345599	1707.88	0.000374718	20.4836	0.0834665	0.00643309
43	42.1171	4.77808e-14	1.37838	2.10904e-08	0.000351334	1676.43	0.000383858	22.1083	0.0855022	0.00691153
44	43.0961	5.02172e-14	1.38739	2.2718e-08	0.000357069	1645.2	0.000392997	23.8423	0.087538	0.00742651
45	44.0751	5.27555e-14	1.3964	2.44581e-08	0.000362804	1614.2	0.000402137	25.6913	0.0895738	0.00798057
46	45.0541	5.5399e-14	1.40541	2.63173e-08	0.000368539	1583.44	0.000411276	27.6613	0.0916095	0.00857642
47	46.033	5.81506e-14	1.41441	2.83028e-08	0.000374274	1552.93	0.000420416	29.758	0.0936453	0.00921688
48	47.012	6.10135e-14	1.42342	3.04217e-08	0.000380009	1522.69	0.000429555	31.9876	0.0956811	0.00990499
49	47.991	6.39908e-14	1.43243	3.26818e-08	0.000385745	1492.72	0.000438695	34.3564	0.0977168	0.0106439
50	48.97	6.70858e-14	1.44144	3.5091e-08	0.00039148	1463.03	0.000447834	36.8707	0.0997526	0.011437
51	49.9489	7.03017e-14	1.45045	3.76577e-08	0.000397215	1433.64	0.000456974	39.5369	0.101788	0.0122878
52	50.9279	7.36417e-14	1.45946	4.03906e-08	0.00040295	1404.55	0.000466113	42.3615	0.103824	0.0132
53	51.9069	7.71093e-14	1.46847	4.32986e-08	0.000408685	1375.77	0.000475253	45.3512	0.10586	0.0141775
54	52.8859	8.07077e-14	1.47748	4.63912e-08	0.00041442	1347.31	0.000484392	48.5126	0.107896	0.0152245
55	53.8649	8.44403e-14	1.48649	4.96783e-08	0.000420155	1319.18	0.000493532	51.8525	0.109931	0.0163452
56	54.8438	8.83106e-14	1.4955	5.31698e-08	0.000425891	1291.38	0.000502671	55.3776	0.111967	0.0175442
57	55.8228	9.23222e-14	1.5045	5.68764e-08	0.000431626	1263.93	0.000511811	59.0947	0.114003	0.0188261
58	56.8018	9.64784e-14	1.51351	6.0809e-08	0.000437361	1236.83	0.00052095	63.0105	0.116039	0.0201961
59	57.7808	1.00783e-13	1.52252	6.49789e-08	0.000443096	1210.08	0.000530089	67.1317	0.118074	0.0216592
60	58.7598	1.05239e-13	1.53153	6.93978e-08	0.000448831	1183.7	0.000539229	71.465	0.12011	0.0232209
61	59.7387	1.09852e-13	1.54054	7.40778e-08	0.000454566	1157.68	0.000548368	76.017	0.122146	0.0248869
62	60.7177	1.14623e-13	1.54955	7.90315e-08	0.000460302	1132.04	0.000557508	80.7941	0.124182	0.0266629
63	61.6967	1.19558e-13	1.55856	8.42716e-08	0.000466037	1106.78	0.000566647	85.8026	0.126218	0.0285553
64	62.6757	1.24661e-13	1.56757	8.98114e-08	0.000471772	1081.9	0.000575787	91.0488	0.128253	0.0305703
65	63.6547	1.29935e-13	1.57658	9.56647e-08	0.000477507	1057.41	0.000584926	96.5385	0.130289	0.0327146
66	64.6336	1.35384e-13	1.58559	1.01846e-07	0.000483242	1033.31	0.000594066	102.278	0.132325	0.0349951
67	65.6126	1.41013e-13	1.59459	1.08368e-07	0.000488977	1009.61	0.000603205	108.272	0.134361	0.037419
68	66.5916	1.46826e-13	1.6036	1.15248e-07	0.000494712	986.31	0.000612345	114.526	0.136396	0.0399936
69	67.5706	1.52828e-13	1.61261	1.225e-07	0.000500448	963.412	0.000621484	121.045	0.138432	0.0427266
70	68.5495	1.59024e-13	1.62162	1.30139e-07	0.000506183	940.921	0.000630624	127.833	0.140468	0.0456259
71	69.5285	1.65418e-13	1.63063	1.38182e-07	0.000511918	918.837	0.000639763	134.896	0.142504	0.0486998
72	70.5075	1.72015e-13	1.63964	1.46645e-07	0.000517653	897.164	0.000648903	142.236	0.144539	0.0519565
73	71.4865	1.78822e-13	1.64865	1.55544e-07	0.000523388	875.904	0.000658042	149.857	0.146575	0.0554049
74	72.4655	1.85842e-13	1.65766	1.64897e-07	0.000529123	855.057	0.000667182	157.762	0.148611	0.0590537
75	73.4444	1.93083e-13	1.66667	1.7472e-07	0.000534858	834.625	0.000676321	165.953	0.150647	0.0629121
76	74.4234	2.00551e-13	1.67568	1.85032e-07	0.000540594	814.608	0.000685461	174.433	0.152683	0.0669897
77	75.4024	2.08251e-13	1.68468	1.95851e-07	0.000546329	795.006	0.0006946	183.202	0.154718	0.0712958
78	76.3814	2.16191e-13	1.69369	2.07194e-07	0.000552064	775.821	0.000703739	192.261	0.156754	0.0758405
79	77.3604	2.24378e-13	1.7027	2.19079e-07	0.000557799	757.05	0.000712879	201.61	0.15879	0.0806337
80	78.3393	2.32819e-13	1.71171	2.31526e-07	0.000563534	738.694	0.000722018	211.249	0.160826	0.0856858
81	79.3183	2.41523e-13	1.72072	2.44554e-07	0.000569269	720.752	0.000731158	221.177	0.162861	0.091007
82	80.2973	2.50499e-13	1.72973	2.58181e-07	0.000575004	703.221	0.000740297	231.391	0.164897	0.096608
83	81.2763	2.59754e-13	1.73874	2.72427e-07	0.00058074	686.1	0.000749437	241.89	0.166933	0.1025
84	82.2552	2.69301e-13	1.74775	2.8731e-07	0.000586475	669.387	0.000758576	252.669	0.168969	0.108693
85	83.2342	2.79147e-13	1.75676	3.02852e-07	0.00059221	653.079	0.000767716	263.724	0.171004	0.115198
86	84.2132	2.89306e-13	1.76577	3.19071e-07	0.000597945	637.174	0.000776855	275.052	0.17304	0.122028
87	85.1922	2.99788e-13	1.77477	3.35987e-07	0.00060368	621.668	0.000785995	286.645	0.175076	0.129192
88	86.1712	3.10607e-13	1.78378	3.5362e-07	0.000609415	606.559	0.000795134	298.499	0.177112	0.136702
89	87.1501	3.21776e-13	1.79279	3.71989e-07	0.00061515	591.841	0.000804274	310.605	0.179148	0.14457
90	88.1291	3.3331e-13	1.8018	3.91115e-07	0.000620886	577.511	0.000813413	322.955	0.181183	0.152807
91	89.1081	3.45224e-13	1.81081	4.11018e-07	0.000626621	563.564	0.000822553	335.541	0.183219	0.161424
92	90.0871	3.57535e-13	1.81982	4.31716e-07	0.000632356	549.996	0.000831692	348.353	0.185255	0.170432
93	91.0661	3.7026e-13	1.82883	4.53231e-07	0.000638091	536.801	0.000840832	361.38	0.187291	0.179844
94	92.045	3.8342e-13	1.83784	4.75581e-07	0.000643826	523.975	0.000849971	374.612	0.189326	0.189669
95	93.024	3.97033e-13	1.84685	4.98787e-07	0.000649561	511.511	0.00085911	388.036	0.191362	0.199919
96	94.003	4.11123e-13	1.85586	5.22867e-07	0.000655296	499.405	0.00086825	401.64	0.193398	0.210604
97	94.982	4.25713e-13	1.86486	5.47842e-07	0.000661032	487.648	0.00087739	415.411	0.195434	0.221737
98	95.961	4.40827e-13	1.87387	5.7373e-07	0.000666767	476.237	0.000886529	429.333	0.197469	0.233326
99	96.9399	4.56492e-13	1.88288	6.0055e-07	0.000672502	465.163	0.000895668	443.392	0.199505	0.245382
100	97.9189	4.72738e-13	1.89189	6.28322e-07	0.000678237	454.42	0.000904808	457.573	0.201541	0.257915
101	98.8979	4.89593e-13	1.9009	6.57064e-07	0.000683972	444.002	0.000913947	471.858	0.203577	0.270935
102	99.8769	5.07091e-13	1.90991	6.86795e-07	0.000689707	433.9	0.000923087	486.233	0.205612	0.28445
103	100.856	5.25265e-13	1.91892	7.17533e-07	0.000695443	424.108	0.000932226	500.678	0.207648	0.298469
104	101.835	5.44154e-13	1.92793	7.49296e-07	0.000701178	414.619	0.000941366	515.177	0.209684	0.313002
105	102.814	5.63797e-13	1.93694	7.82103e-07	0.000706913	405.424	0.000950505	529.71	0.21172	0.328055
106	103.793	5.84234e-13	1.94595	8.15972e-07	0.000712648	396.517	0.000959645	544.259	0.213756	0.343635
107	104.772	6.0551e-13	1.95495	8.50921e-07	0.000718383	387.889	0.000968784	558.805	0.215791	0.35975
108	105.751	6.27672e-13	1.96396	8.86966e-07	0.000724118	379.532	0.000977924	573.328	0.217827	0.376406
109	106.73	6.50771e-13	1.97297	9.24128e-07	0.000729853	371.439	0.000987063	587.808	0.219863	0.393608
110	107.709	6.74859e-13	1.98198	9.62422e-07	0.000735589	363.601	0.000996203	602.225	0.221899	0.41136
111	108.688	6.99992e-13	1.99099	1.00187e-06	0.000741324	356.01	0.00100534	616.56	0.223934	0.429667
112	109.667	7.26229e-13	2	1.04248e-06	0.000747059	348.66	0.00101448	630.791	0.22597	0.448532
113	110.646	7.53634e-13	2.00901	1.08428e-06	0.000752794	341.54	0.00102362	644.898	0.228006	0.467957
114	111.625	7.82273e-13	2.01802	1.12729e-06	0.000758529	334.644	0.00103276	658.861	0.230042	0.487943
115	112.604	8.12215e-13	2.02703	1.17152e-06	0.000764264	327.963	0.0010419	672.66	0.232077	0.508492
116	113.583	8.43536e-13	2.03604	1.217e-06	0.000769999	321.49	0.00105104	686.274	0.234113	0.529603
117	114.562	8.76312e-13	2.04505	1.26373e-06	0.000775735	315.216	0.00106018	699.683	0.236149	0.551275
118	115.541	9.10625e-13	2.05405	1.31176e-06	0.00078147	309.133	0.00106932	712.867	0.238185	0.573506
119	116.52	9.46563e-13	2.06306	1.36108e-06	0.000787205	303.234	0.00107846	725.808	0.240221	0.596292
120	117.498	9.84216e-13	2.07207	1.41174e-06	0.00079294	297.512	0.0010876	738.485	0.242256	0.619629
121	118.477	1.02368e-12	2.08108	1.46374e-06	0.000798675	291.957	0.00109674	750.881	0.244292	0.643511
122	119.456	1.06505e-12	2.09009	1.51713e-06	0.00080441	286.564	0.00110588	762.976	0.246328	0.667933
123	120.435	1.10844e-12	2.0991	1.57191e-06	0.000810146	281.324	0.00111502	774.754	0.248364	0.692887
124	121.414	1.15396e-12	2.10811	1.62812e-06	0.000815881	276.231	0.00112416	786.197	0.250399	0.718363
125	122.393	1.20171e-12	2.11712	1.68579e-06	0.000821616	271.277	0.00113329	797.289	0.252435	0.744353
126	123.372	1.25183e-12	2.12613	1.74495e-06	0.000827351	266.455	0.00114243	808.014	0.254471	0.770844
127	124.351	1.30443e-12	2.13514	1.80563e-06	0.000833086	261.76	0.00115157	818.356	0.256507	0.797825
128	125.33	1.35965e-12	2.14414	1.86788e-06	0.000838821	257.183	0.00116071	828.302	0.258542	0.825283
129	126.309	1.41763e-12	2.15315	1.93172e-06	0.000844556	252.72	0.00116985	837.838	0.260578	0.853202
130	127.288	1.4785e-12	2.16216	1.9972e-06	0.000850292	248.363	0.00117899	846.952	0.262614	0.881568
131	128.267	1.54242e-12	2.17117	2.06437e-06	0.000856027	244.107	0.00118813	855.631	0.26465	0.910363
132	129.246	1.60954e-12	2.18018	2.13328e-06	0.000861762	239.946	0.00119727	863.864	0.266685	0.939569
133	130.225	1.68003e-12	2.18919	2.20398e-06	0.000867497	235.874	0.00120641	871.643	0.268721	0.969167
134	131.204	1.75404e-12	2.1982	2.27653e-06	0.000873232	231.887	0.00121555	878.957	0.270757	0.999137
135	132.183	1.83176e-12	2.20721	2.35098e-06	0.000878967	227.978	0.00122469	885.799	0.272793	1.02946
136	133.162	1.91335e-12	2.21622	2.42741e-06	0.000884702	224.144	0.00123383	892.161	0.274829	1.06011
137	134.141	1.99902e-12	2.22523	2.5059e-06	0.000890438	220.38	0.00124297	898.037	0.276864	1.09106
138	135.12	2.08894e-12	2.23423	2.58651e-06	0.000896173	216.68	0.00125211	903.423	0.2789	1.12229
139	136.099	2.18333e-12	2.24324	2.66933e-06	0.000901908	213.041	0.00126125	908.314	0.280936	1.15378
140	137.078	2.28238e-12	2.25225	2.75446e-06	0.000907643	209.459	0.00127039	912.706	0.282972	1.18549
141	138.057	2.38631e-12	2.26126	2.842e-06	0.000913378	205.931	0.00127953	916.599	0.285007	1.21741
142	139.036	2.49533e-12	2.27027	2.93204e-06	0.000919113	202.452	0.00128867	919.989	0.287043	1.2495
143	140.015	2.60967e-12	2.27928	3.02471e-06	0.000924848	199.019	0.00129781	922.878	0.289079	1.28173
144	140.994	2.72957e-12	2.28829	3.12012e-06	0.000930584	195.629	0.00130694	925.265	0.291115	1.31408
145	141.973	2.85526e-12	2.2973	3.2184e-06	0.000936319	192.28	0.00131608	927.153	0.29315	1.34651
146	142.952	2.98699e-12	2.30631	3.31971e-06	0.000942054	188.969	0.00132522	928.543	0.295186	1.379
147	143.931	3.12501e-12	2.31532	3.42418e-06	0.000947789	185.692	0.00133436	929.44	0.297222	1.4115
148	144.91	3.26958e-12	2.32432	3.53198e-06	0.000953524	182.449	0.0013435	929.846	0.299258	1.444
149	145.889	3.42096e-12	2.33333	3.64327e-06	0.000959259	179.237	0.00135264	929.768	0.301294	1.47646
150	146.868	3.57943e-12	2.34234	3.75825e-06	0.000964994	176.055	0.00136178	929.211	0.303329	1.50884
151	147.847	3.74525e-12	2.35135	3.8771e-06	0.00097073	172.899	0.00137092	928.18	0.305365	1.54111
152	148.826	3.91873e-12	2.36036	4.00003e-06	0.000976465	169.77	0.00138006	926.685	0.307401	1.57325
153	149.805	4.10014e-12	2.36937	4.12726e-06	0.0009822	166.666	0.0013892	924.731	0.309437	1.60521
154	150.784	4.28978e-12	2.37838	4.25901e-06	0.000987935	163.586	0.00139834	922.329	0.311472	1.63696
155	151.763	4.48796e-12	2.38739	4.39554e-06	0.00099367	160.528	0.00140748	919.486	0.313508	1.66848
156	152.742	4.69498e-12	2.3964	4.53711e-06	0.000999405	157.493	0.00141662	916.212	0.315544	1.69973
157	153.721	4.91115e-12	2.40541	4.68397e-06	0.00100514	154.479	0.00142576	912.518	0.31758	1.73068
158	154.7	5.1368e-12	2.41441	4.83643e-06	0.00101088	151.486	0.0014349	908.413	0.319615	1.76129
159	155.679	5.37226e-12	2.42342	4.99479e-06	0.00101661	148.514	0.00144404	903.91	0.321651	1.79153
160	156.658	5.61784e-12	2.43243	5.15935e-06	0.00102235	145.563	0.00145318	899.019	0.323687	1.82138
161	157.637	5.87389e-12	2.44144	5.33047e-06	0.00102808	142.631	0.00146232	893.752	0.325723	1.85081
162	158.616	6.14074e-12	2.45045	5.50847e-06	0.00103382	139.721	0.00147146	888.121	0.327759	1.87977
163	159.595	6.41874e-12	2.45946	5.69374e-06	0.00103955	136.83	0.00148059	882.138	0.329794	1.90826
164	160.574	6.70825e-12	2.46847	5.88665e-06	0.00104529	133.961	0.00148973	875.816	0.33183	1.93623
165	161.553	7.00961e-12	2.47748	6.0876e-06	0.00105102	131.113	0.00149887	869.168	0.333866	1.96366
166	162.532	7.32318e-12	2.48649	6.29701e-06	0.00105676	128.286	0.00150801	862.205	0.335902	1.99053
167	163.51	7.64933e-12	2.4955	6.5153e-06	0.00106249	125.482	0.00151715	854.942	0.337937	2.01681
168	164.489	7.98844e-12	2.5045	6.74294e-06	0.00106823	122.699	0.00152629	847.391	0.339973	2.04247
169	165.468	8.34086e-12	2.51351	6.98038e-06	0.00107396	119.941	0.00153543	839.565	0.342009	2.0675
170	166.447	8.70698e-12	2.52252	7.2281e-06	0.0010797	117.206	0.00154457	831.478	0.344045	2.09188
171	167.426	9.08718e-12	2.53153	7.48661e-06	0.00108543	114.495	0.00155371	823.143	0.34608	2.11558
172	168.405	9.48185e-12	2.54054	7.75643e-06	0.00109117	111.81	0.00156285	814.572	0.348116	2.13859
173	169.384	9.89138e-12	2.54955	8.03808e-06	0.0010969	109.151	0.00157199	805.779	0.350152	2.16089
174	170.363	1.03162e-11	2.55856	8.33211e-06	0.00110264	106.519	0.00158113	796.777	0.352188	2.18246
175	171.342	1.07566e-11	2.56757	8.6391e-06	0.00110837	103.915	0.00159027	787.578	0.354223	2.2033
176	172.321	1.12131e-11	2.57658	8.95962e-06	0.00111411	101.339	0.00159941	778.196	0.356259	2.22338
177	173.3	1.16861e-11	2.58559	9.29427e-06	0.00111984	98.7923	0.00160855	768.644	0.358295	2.24271
178	174.279	1.2176e-11	2.59459	9.64365e-06	0.00112558	96.276	0.00161769	758.932	0.360331	2.26126
179	175.258	1.26832e-11	2.6036	1.00084e-05	0.00113131	93.7907	0.00162683	749.075	0.362367	2.27904
180	176.237	1.32081e-11	2.61261	1.03891e-05	0.00113705	91.3373	0.00163597	739.084	0.364402	2.29604
181	177.216	1.37513e-11	2.62162	1.07865e-05	0.00114278	88.9165	0.00164511	728.971	0.366438	2.31226
182	178.195	1.43131e-11	2.63063	1.12012e-05	0.00114852	86.5292	0.00165424	718.748	0.368474	2.32768
183	179.174	1.4894e-11	2.63964	1.16339e-05	0.00115425	84.1761	0.00166338	708.427	0.37051	2.34232
184	180.153	1.54945e-11	2.64865	1.20853e-05	0.00115999	81.8579	0.00167252	698.019	0.372545	2.35617
185	181.132	1.6115e-11	2.65766	1.2556e-05	0.00116572	79.5754	0.00168166	687.535	0.374581	2.36924
186	182.111	1.67561e-11	2.66667	1.30467e-05	0.00117146	77.3292	0.0016908	676.987	0.376617	2.38153
187	183.09	1.74182e-11	2.67568	1.35582e-05	0.00117719	75.12	0.00169994	666.384	0.378653	2.39305
188	184.069	1.81019e-11	2.68468	1.40912e-05	0.00118293	72.9484	0.00170908	655.738	0.380688	2.4038
189	185.048	1.88078e-11	2.69369	1.46463e-05	0.00118867	70.8149	0.00171822	645.059	0.382724	2.41379
190	186.027	1.95363e-11	2.7027	1.52243e-05	0.0011944	68.72	0.00172736	634.357	0.38476	2.42304
191	187.006	2.02881e-11	2.71171	1.5826e-05	0.00120014	66.6642	0.0017365	623.642	0.386796	2.43156
192	187.985	2.10637e-11	2.72072	1.64519e-05	0.00120587	64.648	0.00174564	612.923	0.388832	2.43935
193	188.964	2.18638e-11	2.72973	1.71029e-05	0.00121161	62.6716	0.00175478	602.209	0.390867	2.44644
194	189.943	2.26891e-11	2.73874	1.77796e-05	0.00121734	60.7355	0.00176392	591.51	0.392903	2.45284
195	190.922	2.35402e-11	2.74775	1.84828e-05	0.00122308	58.8399	0.00177306	580.835	0.394939	2.45856
196	191.901	2.44179e-11	2.75676	1.9213e-05	0.00122881	56.985	0.0017822	570.192	0.396975	2.46363
197	192.88	2.53229e-11	2.76577	1.99711e-05	0.00123455	55.171	0.00179134	559.589	0.39901	2.46806
198	193.859	2.6256e-11	2.77477	2.07577e-05	0.00124028	53.398	0.00180048	549.035	0.401046	2.47188
199	194.838	2.72181e-11	2.78378	2.15733e-05	0.00124602	51.6661	0.00180962	538.537	0.403082	2.4751
200	195.817	2.82101e-11	2.79279	2.24188e-05	0.00125175	49.9753	0.00181876	528.103	0.405118	2.47775
201	196.796	2.92328e-11	2.8018	2.32946e-05	0.00125749	48.3257	0.00182789	517.741	0.407153	2.47984
202	197.775	3.02873e-11	2.81081	2.42014e-05	0.00126322	46.717	0.00183703	507.456	0.409189	2.48141
203	198.754	3.13747e-11	2.81982	2.51398e-05	0.00126896	45.1493	0.00184617	497.257	0.411225	2.48247
204	199.733	3.2496e-11	2.82883	2.61103e-05	0.00127469	43.6223	0.00185531	487.149	0.413261	2.48305
205	200.712	3.36525e-11	2.83784	2.71135e-05	0.00128043	42.1359	0.00186445	477.138	0.415296	2.48317
206	201.691	3.48455e-11	2.84685	2.81498e-05	0.00128616	40.6897	0.00187359	467.231	0.417332	2.48286
207	202.67	3.60763e-11	2.85586	2.92197e-05	0.0012919	39.2834	0.00188273	457.434	0.419368	2.48213
208	203.649	3.73463e-11	2.86486	3.03237e-05	0.00129763	37.9168	0.00189187	447.75	0.421404	2.48103
209	204.628	3.86571e-11	2.87387	3.14621e-05	0.00130337	36.5895	0.00190101	438.187	0.42344	2.47956
210	205.607	4.00103e-11	2.88288	3.26353e-05	0.0013091	35.301	0.00191015	428.747	0.425475	2.47776
211	206.586	4.14077e-11	2.89189	3.38436e-05	0.00131484	34.0508	0.00191929	419.437	0.427511	2.47565
212	207.565	4.28511e-11	2.9009	3.50874e-05	0.00132057	32.8386	0.00192843	410.259	0.429547	2.47325
213	208.544	4.43425e-11	2.90991	3.63668e-05	0.00132631	31.6637	0.00193757	401.218	0.431583	2.47058
214	209.523	4.5884e-11	2.91892	3.7682e-05	0.00133204	30.5257	0.00194671	392.318	0.433618	2.46768
215	210.501	4.74779e-11	2.92793	3.90333e-05	0.00133778	29.4239	0.00195585	383.561	0.435654	2.46455
216	211.48	4.91266e-11	2.93694	4.04206e-05	0.00134351	28.3578	0.00196499	374.951	0.43769	2.46123
217	212.459	5.08326e-11	2.94595	4.18442e-05	0.00134925	27.3267	0.00197413	366.489	0.439726	2.45774
218	213.438	5.25986e-11	2.95495	4.33038e-05	0.00135498	26.33	0.00198327	358.18	0.441761	2.45409
219	214.417	5.44276e-11	2.96396	4.47996e-05	0.00136072	25.367	0.00199241	350.024	0.443797	2.45031
220	215.396	5.63226e-11	2.97297	4.63314e-05	0.00136645	24.437	0.00200154	342.023	0.445833	2.44642
221	216.375	5.82868e-11	2.98198	4.78991e-05	0.00137219	23.5393	0.00201068	334.179	0.447869	2.44243
222	217.354	6.03237e-11	2.99099	4.95025e-05	0.00137793	22.6732	0.00201982	326.492	0.449905	2.43836
223	218.333	6.24371e-11	3	5.11412e-05	0.00138366	21.838	0.00202896	318.964	0.45194	2.43423
224	219.312	6.46307e-11	3.00901	5.28151e-05	0.0013894	21.0329	0.0020381	311.595	0.453976	2.43005
225	220.291	6.69088e-11	3.01802	5.45238e-05	0.00139513	20.2572	0.00204724	304.386	0.456012	2.42584
226	221.27	6.92757e-11	3.02703	5.62667e-05	0.00140087	19.5101	0.00205638	297.335	0.458048	2.42161
227	222.249	7.1736e-11	3.03604	5.80436e-05	0.0014066	18.7909	0.00206552	290.443	0.460083	2.41737
228	223.228	7.42946e-11	3.04505	5.98538e-05	0.00141234	18.0988	0.00207466	283.71	0.462119	2.41314
229	224.207	7.69566e-11	3.05405	6.16968e-05	0.00141807	17.433	0.0020838	277.133	0.464155	2.40893
230	225.186	7.97275e-11	3.06306	6.35721e-05	0.00142381	16.7927	0.00209294	270.713	0.466191	2.40473
231	226.165	8.26131e-11	3.07207	6.54788e-05	0.00142954	16.1773	0.00210208	264.448	0.468226	2.40057
232	227.144	8.56193e-11	3.08108	6.74165e-05	0.00143528	15.5859	0.00211122	258.335	0.470262	2.39645
233	228.123	8.87525e-11	3.09009	6.93842e-05	0.00144101	15.0178	0.00212036	252.374	0.472298	2.39236
234	229.102	9.20194e-11	3.0991	7.13813e-05	0.00144675	14.4722	0.0021295	246.562	0.474334	2.38833
235	230.081	9.5427e-11	3.10811	7.34069e-05	0.00145248	13.9484	0.00213864	240.896	0.47637	2.38435
236	231.06	9.89826e-11	3.11712	7.54601e-05	0.00145822	13.4456	0.00214778	235.375	0.478405	2.38042
237	232.039	1.02694e-10	3.12613	7.75402e-05	0.00146395	12.9631	0.00215692	229.996	0.480441	2.37654
238	233.018	1.06569e-10	3.13514	7.96462e-05	0.00146969	12.5002	0.00216606	224.755	0.482477	2.37272
