divergence_model	estimated_prob	glm_adjusted_prob	div_model_with_conditional_age_estimates
0,1,2,3,4,5,6,2,1,7,6	0.001	2.49277224067e-09	0:9.527955e-05[&age_median=9.527955e-05,age_mean=9.527955e-05,age_n=1,age_range={9.527955e-05,9.527955e-05},age_hpdi_95={9.527955e-05,9.527955e-05},age_qi_95={9.527955e-05,9.527955e-05}],1:0.00188483766[&age_median=0.00188483766,age_mean=0.00188483766,age_n=1,age_range={0.00188483766,0.00188483766},age_hpdi_95={0.00188483766,0.00188483766},age_qi_95={0.00188483766,0.00188483766}],2:0.00165680078[&age_median=0.00165680078,age_mean=0.00165680078,age_n=1,age_range={0.00165680078,0.00165680078},age_hpdi_95={0.00165680078,0.00165680078},age_qi_95={0.00165680078,0.00165680078}],3:0.00293993963[&age_median=0.00293993963,age_mean=0.00293993963,age_n=1,age_range={0.00293993963,0.00293993963},age_hpdi_95={0.00293993963,0.00293993963},age_qi_95={0.00293993963,0.00293993963}],4:0.0020085208[&age_median=0.0020085208,age_mean=0.0020085208,age_n=1,age_range={0.0020085208,0.0020085208},age_hpdi_95={0.0020085208,0.0020085208},age_qi_95={0.0020085208,0.0020085208}],5:3.6204e-07[&age_median=3.6204e-07,age_mean=3.6204e-07,age_n=1,age_range={3.6204e-07,3.6204e-07},age_hpdi_95={3.6204e-07,3.6204e-07},age_qi_95={3.6204e-07,3.6204e-07}],6:0.00033289937[&age_median=0.00033289937,age_mean=0.00033289937,age_n=1,age_range={0.00033289937,0.00033289937},age_hpdi_95={0.00033289937,0.00033289937},age_qi_95={0.00033289937,0.00033289937}],7:0.00165925589[&age_median=0.00165925589,age_mean=0.00165925589,age_n=1,age_range={0.00165925589,0.00165925589},age_hpdi_95={0.00165925589,0.00165925589},age_qi_95={0.00165925589,0.00165925589}]
0,1,2,0,1,0,3,2,2,2,2	0.001	2.55604760909e-09	0:0.00118828237[&age_median=0.00118828237,age_mean=0.00118828237,age_n=1,age_range={0.00118828237,0.00118828237},age_hpdi_95={0.00118828237,0.00118828237},age_qi_95={0.00118828237,0.00118828237}],1:0.00224746346[&age_median=0.00224746346,age_mean=0.00224746346,age_n=1,age_range={0.00224746346,0.00224746346},age_hpdi_95={0.00224746346,0.00224746346},age_qi_95={0.00224746346,0.00224746346}],2:0.00057547371[&age_median=0.00057547371,age_mean=0.00057547371,age_n=1,age_range={0.00057547371,0.00057547371},age_hpdi_95={0.00057547371,0.00057547371},age_qi_95={0.00057547371,0.00057547371}],3:4.690613e-05[&age_median=4.690613e-05,age_mean=4.690613e-05,age_n=1,age_range={4.690613e-05,4.690613e-05},age_hpdi_95={4.690613e-05,4.690613e-05},age_qi_95={4.690613e-05,4.690613e-05}]
0,1,2,1,2,3,4,5,1,6,2	0.001	2.61989900695e-09	0:0.00555622364[&age_median=0.00555622364,age_mean=0.00555622364,age_n=1,age_range={0.00555622364,0.00555622364},age_hpdi_95={0.00555622364,0.00555622364},age_qi_95={0.00555622364,0.00555622364}],1:0.00077228237[&age_median=0.00077228237,age_mean=0.00077228237,age_n=1,age_range={0.00077228237,0.00077228237},age_hpdi_95={0.00077228237,0.00077228237},age_qi_95={0.00077228237,0.00077228237}],2:0.00030254338[&age_median=0.00030254338,age_mean=0.00030254338,age_n=1,age_range={0.00030254338,0.00030254338},age_hpdi_95={0.00030254338,0.00030254338},age_qi_95={0.00030254338,0.00030254338}],3:0.00183113601[&age_median=0.00183113601,age_mean=0.00183113601,age_n=1,age_range={0.00183113601,0.00183113601},age_hpdi_95={0.00183113601,0.00183113601},age_qi_95={0.00183113601,0.00183113601}],4:0.00067110206[&age_median=0.00067110206,age_mean=0.00067110206,age_n=1,age_range={0.00067110206,0.00067110206},age_hpdi_95={0.00067110206,0.00067110206},age_qi_95={0.00067110206,0.00067110206}],5:0.00089426578[&age_median=0.00089426578,age_mean=0.00089426578,age_n=1,age_range={0.00089426578,0.00089426578},age_hpdi_95={0.00089426578,0.00089426578},age_qi_95={0.00089426578,0.00089426578}],6:0.0010948022[&age_median=0.0010948022,age_mean=0.0010948022,age_n=1,age_range={0.0010948022,0.0010948022},age_hpdi_95={0.0010948022,0.0010948022},age_qi_95={0.0010948022,0.0010948022}]
0,1,0,2,2,3,4,1,3,5,0	0.001	2.6842971446e-09	0:0.00071089121[&age_median=0.00071089121,age_mean=0.00071089121,age_n=1,age_range={0.00071089121,0.00071089121},age_hpdi_95={0.00071089121,0.00071089121},age_qi_95={0.00071089121,0.00071089121}],1:0.00745659185[&age_median=0.00745659185,age_mean=0.00745659185,age_n=1,age_range={0.00745659185,0.00745659185},age_hpdi_95={0.00745659185,0.00745659185},age_qi_95={0.00745659185,0.00745659185}],2:0.00287806878[&age_median=0.00287806878,age_mean=0.00287806878,age_n=1,age_range={0.00287806878,0.00287806878},age_hpdi_95={0.00287806878,0.00287806878},age_qi_95={0.00287806878,0.00287806878}],3:0.00136969433[&age_median=0.00136969433,age_mean=0.00136969433,age_n=1,age_range={0.00136969433,0.00136969433},age_hpdi_95={0.00136969433,0.00136969433},age_qi_95={0.00136969433,0.00136969433}],4:0.00262842112[&age_median=0.00262842112,age_mean=0.00262842112,age_n=1,age_range={0.00262842112,0.00262842112},age_hpdi_95={0.00262842112,0.00262842112},age_qi_95={0.00262842112,0.00262842112}],5:0.00167730885[&age_median=0.00167730885,age_mean=0.00167730885,age_n=1,age_range={0.00167730885,0.00167730885},age_hpdi_95={0.00167730885,0.00167730885},age_qi_95={0.00167730885,0.00167730885}]
0,1,2,3,4,0,4,0,3,5,6	0.001	2.74922249562e-09	0:0.00552140599[&age_median=0.00552140599,age_mean=0.00552140599,age_n=1,age_range={0.00552140599,0.00552140599},age_hpdi_95={0.00552140599,0.00552140599},age_qi_95={0.00552140599,0.00552140599}],1:0.0004547448[&age_median=0.0004547448,age_mean=0.0004547448,age_n=1,age_range={0.0004547448,0.0004547448},age_hpdi_95={0.0004547448,0.0004547448},age_qi_95={0.0004547448,0.0004547448}],2:0.00162960936[&age_median=0.00162960936,age_mean=0.00162960936,age_n=1,age_range={0.00162960936,0.00162960936},age_hpdi_95={0.00162960936,0.00162960936},age_qi_95={0.00162960936,0.00162960936}],3:0.00244147429[&age_median=0.00244147429,age_mean=0.00244147429,age_n=1,age_range={0.00244147429,0.00244147429},age_hpdi_95={0.00244147429,0.00244147429},age_qi_95={0.00244147429,0.00244147429}],4:0.00053867864[&age_median=0.00053867864,age_mean=0.00053867864,age_n=1,age_range={0.00053867864,0.00053867864},age_hpdi_95={0.00053867864,0.00053867864},age_qi_95={0.00053867864,0.00053867864}],5:0.00106698591[&age_median=0.00106698591,age_mean=0.00106698591,age_n=1,age_range={0.00106698591,0.00106698591},age_hpdi_95={0.00106698591,0.00106698591},age_qi_95={0.00106698591,0.00106698591}],6:0.00485788301[&age_median=0.00485788301,age_mean=0.00485788301,age_n=1,age_range={0.00485788301,0.00485788301},age_hpdi_95={0.00485788301,0.00485788301},age_qi_95={0.00485788301,0.00485788301}]
0,1,1,2,2,0,1,0,2,1,1	0.001	2.81463600719e-09	0:0.00100038584[&age_median=0.00100038584,age_mean=0.00100038584,age_n=1,age_range={0.00100038584,0.00100038584},age_hpdi_95={0.00100038584,0.00100038584},age_qi_95={0.00100038584,0.00100038584}],1:0.00079278688[&age_median=0.00079278688,age_mean=0.00079278688,age_n=1,age_range={0.00079278688,0.00079278688},age_hpdi_95={0.00079278688,0.00079278688},age_qi_95={0.00079278688,0.00079278688}],2:0.00209133346[&age_median=0.00209133346,age_mean=0.00209133346,age_n=1,age_range={0.00209133346,0.00209133346},age_hpdi_95={0.00209133346,0.00209133346},age_qi_95={0.00209133346,0.00209133346}]
0,1,2,1,3,4,5,4,5,1,2	0.001	2.88052791607e-09	0:0.00356581123[&age_median=0.00356581123,age_mean=0.00356581123,age_n=1,age_range={0.00356581123,0.00356581123},age_hpdi_95={0.00356581123,0.00356581123},age_qi_95={0.00356581123,0.00356581123}],1:0.0003274471[&age_median=0.0003274471,age_mean=0.0003274471,age_n=1,age_range={0.0003274471,0.0003274471},age_hpdi_95={0.0003274471,0.0003274471},age_qi_95={0.0003274471,0.0003274471}],2:3.299882e-05[&age_median=3.299882e-05,age_mean=3.299882e-05,age_n=1,age_range={3.299882e-05,3.299882e-05},age_hpdi_95={3.299882e-05,3.299882e-05},age_qi_95={3.299882e-05,3.299882e-05}],3:0.00024393828[&age_median=0.00024393828,age_mean=0.00024393828,age_n=1,age_range={0.00024393828,0.00024393828},age_hpdi_95={0.00024393828,0.00024393828},age_qi_95={0.00024393828,0.00024393828}],4:0.00274087555[&age_median=0.00274087555,age_mean=0.00274087555,age_n=1,age_range={0.00274087555,0.00274087555},age_hpdi_95={0.00274087555,0.00274087555},age_qi_95={0.00274087555,0.00274087555}],5:2.504942e-05[&age_median=2.504942e-05,age_mean=2.504942e-05,age_n=1,age_range={2.504942e-05,2.504942e-05},age_hpdi_95={2.504942e-05,2.504942e-05},age_qi_95={2.504942e-05,2.504942e-05}]
0,0,0,1,2,2,1,2,0,1,2	0.001	2.94686893265e-09	0:0.0011397747[&age_median=0.0011397747,age_mean=0.0011397747,age_n=1,age_range={0.0011397747,0.0011397747},age_hpdi_95={0.0011397747,0.0011397747},age_qi_95={0.0011397747,0.0011397747}],1:0.00258282463[&age_median=0.00258282463,age_mean=0.00258282463,age_n=1,age_range={0.00258282463,0.00258282463},age_hpdi_95={0.00258282463,0.00258282463},age_qi_95={0.00258282463,0.00258282463}],2:0.00099681567[&age_median=0.00099681567,age_mean=0.00099681567,age_n=1,age_range={0.00099681567,0.00099681567},age_hpdi_95={0.00099681567,0.00099681567},age_qi_95={0.00099681567,0.00099681567}]
0,1,2,0,1,2,1,1,3,1,1	0.001	3.01362000407e-09	0:0.0025856825[&age_median=0.0025856825,age_mean=0.0025856825,age_n=1,age_range={0.0025856825,0.0025856825},age_hpdi_95={0.0025856825,0.0025856825},age_qi_95={0.0025856825,0.0025856825}],1:0.00231785399[&age_median=0.00231785399,age_mean=0.00231785399,age_n=1,age_range={0.00231785399,0.00231785399},age_hpdi_95={0.00231785399,0.00231785399},age_qi_95={0.00231785399,0.00231785399}],2:0.00189735797[&age_median=0.00189735797,age_mean=0.00189735797,age_n=1,age_range={0.00189735797,0.00189735797},age_hpdi_95={0.00189735797,0.00189735797},age_qi_95={0.00189735797,0.00189735797}],3:0.00161148663[&age_median=0.00161148663,age_mean=0.00161148663,age_n=1,age_range={0.00161148663,0.00161148663},age_hpdi_95={0.00161148663,0.00161148663},age_qi_95={0.00161148663,0.00161148663}]
0,1,1,0,2,0,2,3,4,1,3	0.001	3.08078113035e-09	0:0.0015608614[&age_median=0.0015608614,age_mean=0.0015608614,age_n=1,age_range={0.0015608614,0.0015608614},age_hpdi_95={0.0015608614,0.0015608614},age_qi_95={0.0015608614,0.0015608614}],1:0.00111953667[&age_median=0.00111953667,age_mean=0.00111953667,age_n=1,age_range={0.00111953667,0.00111953667},age_hpdi_95={0.00111953667,0.00111953667},age_qi_95={0.00111953667,0.00111953667}],2:0.00379747031[&age_median=0.00379747031,age_mean=0.00379747031,age_n=1,age_range={0.00379747031,0.00379747031},age_hpdi_95={0.00379747031,0.00379747031},age_qi_95={0.00379747031,0.00379747031}],3:0.00432871084[&age_median=0.00432871084,age_mean=0.00432871084,age_n=1,age_range={0.00432871084,0.00432871084},age_hpdi_95={0.00432871084,0.00432871084},age_qi_95={0.00432871084,0.00432871084}],4:0.0007271154[&age_median=0.0007271154,age_mean=0.0007271154,age_n=1,age_range={0.0007271154,0.0007271154},age_hpdi_95={0.0007271154,0.0007271154},age_qi_95={0.0007271154,0.0007271154}]
0,1,2,0,1,2,1,3,3,4,2	0.001	3.14833278505e-09	0:0.00112560737[&age_median=0.00112560737,age_mean=0.00112560737,age_n=1,age_range={0.00112560737,0.00112560737},age_hpdi_95={0.00112560737,0.00112560737},age_qi_95={0.00112560737,0.00112560737}],1:0.00186530745[&age_median=0.00186530745,age_mean=0.00186530745,age_n=1,age_range={0.00186530745,0.00186530745},age_hpdi_95={0.00186530745,0.00186530745},age_qi_95={0.00186530745,0.00186530745}],2:0.00528798026[&age_median=0.00528798026,age_mean=0.00528798026,age_n=1,age_range={0.00528798026,0.00528798026},age_hpdi_95={0.00528798026,0.00528798026},age_qi_95={0.00528798026,0.00528798026}],3:0.0002214643[&age_median=0.0002214643,age_mean=0.0002214643,age_n=1,age_range={0.0002214643,0.0002214643},age_hpdi_95={0.0002214643,0.0002214643},age_qi_95={0.0002214643,0.0002214643}],4:0.00216313403[&age_median=0.00216313403,age_mean=0.00216313403,age_n=1,age_range={0.00216313403,0.00216313403},age_hpdi_95={0.00216313403,0.00216313403},age_qi_95={0.00216313403,0.00216313403}]
0,1,2,3,3,1,0,0,1,1,3	0.001	3.21623591533e-09	0:0.00269771914[&age_median=0.00269771914,age_mean=0.00269771914,age_n=1,age_range={0.00269771914,0.00269771914},age_hpdi_95={0.00269771914,0.00269771914},age_qi_95={0.00269771914,0.00269771914}],1:0.00083243591[&age_median=0.00083243591,age_mean=0.00083243591,age_n=1,age_range={0.00083243591,0.00083243591},age_hpdi_95={0.00083243591,0.00083243591},age_qi_95={0.00083243591,0.00083243591}],2:0.0002008248[&age_median=0.0002008248,age_mean=0.0002008248,age_n=1,age_range={0.0002008248,0.0002008248},age_hpdi_95={0.0002008248,0.0002008248},age_qi_95={0.0002008248,0.0002008248}],3:0.00373137092[&age_median=0.00373137092,age_mean=0.00373137092,age_n=1,age_range={0.00373137092,0.00373137092},age_hpdi_95={0.00373137092,0.00373137092},age_qi_95={0.00373137092,0.00373137092}]
0,1,1,1,0,2,2,3,4,0,5	0.001	3.28450028441e-09	0:0.0001571847[&age_median=0.0001571847,age_mean=0.0001571847,age_n=1,age_range={0.0001571847,0.0001571847},age_hpdi_95={0.0001571847,0.0001571847},age_qi_95={0.0001571847,0.0001571847}],1:0.00209825559[&age_median=0.00209825559,age_mean=0.00209825559,age_n=1,age_range={0.00209825559,0.00209825559},age_hpdi_95={0.00209825559,0.00209825559},age_qi_95={0.00209825559,0.00209825559}],2:0.00030811028[&age_median=0.00030811028,age_mean=0.00030811028,age_n=1,age_range={0.00030811028,0.00030811028},age_hpdi_95={0.00030811028,0.00030811028},age_qi_95={0.00030811028,0.00030811028}],3:0.00026519794[&age_median=0.00026519794,age_mean=0.00026519794,age_n=1,age_range={0.00026519794,0.00026519794},age_hpdi_95={0.00026519794,0.00026519794},age_qi_95={0.00026519794,0.00026519794}],4:0.0007131318[&age_median=0.0007131318,age_mean=0.0007131318,age_n=1,age_range={0.0007131318,0.0007131318},age_hpdi_95={0.0007131318,0.0007131318},age_qi_95={0.0007131318,0.0007131318}],5:0.01036708032[&age_median=0.01036708032,age_mean=0.01036708032,age_n=1,age_range={0.01036708032,0.01036708032},age_hpdi_95={0.01036708032,0.01036708032},age_qi_95={0.01036708032,0.01036708032}]
0,1,2,0,3,4,5,6,7,6,4	0.001	3.35310636587e-09	0:0.00185843237[&age_median=0.00185843237,age_mean=0.00185843237,age_n=1,age_range={0.00185843237,0.00185843237},age_hpdi_95={0.00185843237,0.00185843237},age_qi_95={0.00185843237,0.00185843237}],1:0.00074618674[&age_median=0.00074618674,age_mean=0.00074618674,age_n=1,age_range={0.00074618674,0.00074618674},age_hpdi_95={0.00074618674,0.00074618674},age_qi_95={0.00074618674,0.00074618674}],2:0.00144970713[&age_median=0.00144970713,age_mean=0.00144970713,age_n=1,age_range={0.00144970713,0.00144970713},age_hpdi_95={0.00144970713,0.00144970713},age_qi_95={0.00144970713,0.00144970713}],3:8.6874e-06[&age_median=8.6874e-06,age_mean=8.6874e-06,age_n=1,age_range={8.6874e-06,8.6874e-06},age_hpdi_95={8.6874e-06,8.6874e-06},age_qi_95={8.6874e-06,8.6874e-06}],4:0.00018662963[&age_median=0.00018662963,age_mean=0.00018662963,age_n=1,age_range={0.00018662963,0.00018662963},age_hpdi_95={0.00018662963,0.00018662963},age_qi_95={0.00018662963,0.00018662963}],5:0.00108552072[&age_median=0.00108552072,age_mean=0.00108552072,age_n=1,age_range={0.00108552072,0.00108552072},age_hpdi_95={0.00108552072,0.00108552072},age_qi_95={0.00108552072,0.00108552072}],6:0.00179499032[&age_median=0.00179499032,age_mean=0.00179499032,age_n=1,age_range={0.00179499032,0.00179499032},age_hpdi_95={0.00179499032,0.00179499032},age_qi_95={0.00179499032,0.00179499032}],7:0.00064895646[&age_median=0.00064895646,age_mean=0.00064895646,age_n=1,age_range={0.00064895646,0.00064895646},age_hpdi_95={0.00064895646,0.00064895646},age_qi_95={0.00064895646,0.00064895646}]
0,0,1,1,2,3,2,3,4,1,1	0.001	3.42204439649e-09	0:3.6743e-07[&age_median=3.6743e-07,age_mean=3.6743e-07,age_n=1,age_range={3.6743e-07,3.6743e-07},age_hpdi_95={3.6743e-07,3.6743e-07},age_qi_95={3.6743e-07,3.6743e-07}],1:0.00104588358[&age_median=0.00104588358,age_mean=0.00104588358,age_n=1,age_range={0.00104588358,0.00104588358},age_hpdi_95={0.00104588358,0.00104588358},age_qi_95={0.00104588358,0.00104588358}],2:0.00013497635[&age_median=0.00013497635,age_mean=0.00013497635,age_n=1,age_range={0.00013497635,0.00013497635},age_hpdi_95={0.00013497635,0.00013497635},age_qi_95={0.00013497635,0.00013497635}],3:0.00186040436[&age_median=0.00186040436,age_mean=0.00186040436,age_n=1,age_range={0.00186040436,0.00186040436},age_hpdi_95={0.00186040436,0.00186040436},age_qi_95={0.00186040436,0.00186040436}],4:0.00027795836[&age_median=0.00027795836,age_mean=0.00027795836,age_n=1,age_range={0.00027795836,0.00027795836},age_hpdi_95={0.00027795836,0.00027795836},age_qi_95={0.00027795836,0.00027795836}]
0,1,0,1,0,0,1,2,1,1,1	0.001	3.49132413948e-09	0:0.00477043124[&age_median=0.00477043124,age_mean=0.00477043124,age_n=1,age_range={0.00477043124,0.00477043124},age_hpdi_95={0.00477043124,0.00477043124},age_qi_95={0.00477043124,0.00477043124}],1:0.00172413229[&age_median=0.00172413229,age_mean=0.00172413229,age_n=1,age_range={0.00172413229,0.00172413229},age_hpdi_95={0.00172413229,0.00172413229},age_qi_95={0.00172413229,0.00172413229}],2:0.00030852094[&age_median=0.00030852094,age_mean=0.00030852094,age_n=1,age_range={0.00030852094,0.00030852094},age_hpdi_95={0.00030852094,0.00030852094},age_qi_95={0.00030852094,0.00030852094}]
0,1,0,0,0,0,1,0,0,0,1	0.001	3.56093583163e-09	0:0.00122855585[&age_median=0.00122855585,age_mean=0.00122855585,age_n=1,age_range={0.00122855585,0.00122855585},age_hpdi_95={0.00122855585,0.00122855585},age_qi_95={0.00122855585,0.00122855585}],1:0.00359737046[&age_median=0.00359737046,age_mean=0.00359737046,age_n=1,age_range={0.00359737046,0.00359737046},age_hpdi_95={0.00359737046,0.00359737046},age_qi_95={0.00359737046,0.00359737046}]
0,1,2,0,3,0,4,5,2,3,0	0.001	3.63088923616e-09	0:0.00028905402[&age_median=0.00028905402,age_mean=0.00028905402,age_n=1,age_range={0.00028905402,0.00028905402},age_hpdi_95={0.00028905402,0.00028905402},age_qi_95={0.00028905402,0.00028905402}],1:0.00020551478[&age_median=0.00020551478,age_mean=0.00020551478,age_n=1,age_range={0.00020551478,0.00020551478},age_hpdi_95={0.00020551478,0.00020551478},age_qi_95={0.00020551478,0.00020551478}],2:0.00061597287[&age_median=0.00061597287,age_mean=0.00061597287,age_n=1,age_range={0.00061597287,0.00061597287},age_hpdi_95={0.00061597287,0.00061597287},age_qi_95={0.00061597287,0.00061597287}],3:0.00055187726[&age_median=0.00055187726,age_mean=0.00055187726,age_n=1,age_range={0.00055187726,0.00055187726},age_hpdi_95={0.00055187726,0.00055187726},age_qi_95={0.00055187726,0.00055187726}],4:0.00010559405[&age_median=0.00010559405,age_mean=0.00010559405,age_n=1,age_range={0.00010559405,0.00010559405},age_hpdi_95={0.00010559405,0.00010559405},age_qi_95={0.00010559405,0.00010559405}],5:0.00459966455[&age_median=0.00459966455,age_mean=0.00459966455,age_n=1,age_range={0.00459966455,0.00459966455},age_hpdi_95={0.00459966455,0.00459966455},age_qi_95={0.00459966455,0.00459966455}]
0,1,2,0,3,3,2,0,4,4,4	0.001	3.70119411627e-09	0:0.00011090796[&age_median=0.00011090796,age_mean=0.00011090796,age_n=1,age_range={0.00011090796,0.00011090796},age_hpdi_95={0.00011090796,0.00011090796},age_qi_95={0.00011090796,0.00011090796}],1:0.00071017183[&age_median=0.00071017183,age_mean=0.00071017183,age_n=1,age_range={0.00071017183,0.00071017183},age_hpdi_95={0.00071017183,0.00071017183},age_qi_95={0.00071017183,0.00071017183}],2:0.00176182756[&age_median=0.00176182756,age_mean=0.00176182756,age_n=1,age_range={0.00176182756,0.00176182756},age_hpdi_95={0.00176182756,0.00176182756},age_qi_95={0.00176182756,0.00176182756}],3:6.315263e-05[&age_median=6.315263e-05,age_mean=6.315263e-05,age_n=1,age_range={6.315263e-05,6.315263e-05},age_hpdi_95={6.315263e-05,6.315263e-05},age_qi_95={6.315263e-05,6.315263e-05}],4:0.00114753033[&age_median=0.00114753033,age_mean=0.00114753033,age_n=1,age_range={0.00114753033,0.00114753033},age_hpdi_95={0.00114753033,0.00114753033},age_qi_95={0.00114753033,0.00114753033}]
0,1,0,2,2,0,3,3,1,0,2	0.001	3.7718797616e-09	0:0.00145942161[&age_median=0.00145942161,age_mean=0.00145942161,age_n=1,age_range={0.00145942161,0.00145942161},age_hpdi_95={0.00145942161,0.00145942161},age_qi_95={0.00145942161,0.00145942161}],1:0.00113549694[&age_median=0.00113549694,age_mean=0.00113549694,age_n=1,age_range={0.00113549694,0.00113549694},age_hpdi_95={0.00113549694,0.00113549694},age_qi_95={0.00113549694,0.00113549694}],2:0.00128473538[&age_median=0.00128473538,age_mean=0.00128473538,age_n=1,age_range={0.00128473538,0.00128473538},age_hpdi_95={0.00128473538,0.00128473538},age_qi_95={0.00128473538,0.00128473538}],3:0.00339542285[&age_median=0.00339542285,age_mean=0.00339542285,age_n=1,age_range={0.00339542285,0.00339542285},age_hpdi_95={0.00339542285,0.00339542285},age_qi_95={0.00339542285,0.00339542285}]
