parameter	burnin	psrf	ess_concat	ess_0	ess_1	ess_2	ess_3	ess_4	ess_5	ess_6	ess_7	ess_8	ess_9
pop_size_root_comparison9pop1	600	0.9994910288747039	4010.0	401.0	310.6181141189312	327.26926692555946	343.2642847617761	401.0	397.8888047111176	401.0	368.89549520925374	401.0	401.0
ln_likelihood_comparison10pop1	600	0.9999752308517067	3792.4145891032294	254.33004136931172	375.9692981451953	401.0	319.32654312844517	401.0	392.18738594363674	313.3805111163728	401.0	401.0	397.057115048931
root_height_comparison10pop1	600	1.0001830611833458	3284.2385085135043	401.0	399.60829763539635	401.0	345.43869098215674	401.0	242.61119654767163	246.2652050557067	247.59548764507196	401.0	342.86762238837565
pop_size_comparison10pop1	600	0.9997897774033726	3907.0940479534956	337.0192931128996	401.0	401.0	401.0	401.0	311.1634955856282	353.4420480411769	250.21518346950046	401.0	306.97372594893733
pop_size_comparison10pop2	600	0.9998821419750772	3534.9475288865665	401.0	381.1056979593328	401.0	266.1423620816886	244.88391871909226	401.0	309.8960976350647	401.0	306.56328587187545	396.83285070262093
pop_size_root_comparison10pop1	600	1.0009730654605737	3303.3407746543016	363.0323112088192	401.0	401.0	401.0	301.18620617102647	401.0	278.7521024891235	284.0884793201809	399.5850532406015	401.0
ln_likelihood_comparison11pop1	600	0.9994914685714787	4010.0	318.6464536974479	345.8154729576638	401.0	241.85129102791356	401.0	401.0	340.0409437478899	401.0	401.0	401.0
root_height_comparison11pop1	600	1.0034021604747625	1005.1706739548388	102.68120641501349	204.12015770544465	70.711612077783	121.09920547590735	241.69105355754465	200.0495353561691	305.88362105935187	190.9356349120758	56.15260049367112	119.50670188853043
pop_size_comparison11pop1	600	0.9996267453929136	2321.181140038606	277.47215581949143	364.9541643282023	282.0945706630215	254.03276658148533	401.0	260.59742915873386	333.5161668297665	289.7905851900005	116.63468144660884	268.58057656997283
pop_size_comparison11pop2	600	1.0022155239725898	1231.9402014301636	131.6158070598868	243.9228118481739	88.94950587605555	150.64600520598148	191.65947851581603	159.08464905596483	368.0909077632112	214.6112068717724	64.75666829489786	132.91767852568026
pop_size_root_comparison11pop1	600	1.000022213531498	3887.365992290106	321.7593887539131	401.0	376.8360632644512	252.49873001860982	401.0	281.5570715591583	297.283027901972	338.4871285064645	189.1326027538781	303.4723530433738
ln_likelihood_comparison12pop1	600	1.0004985070746666	2358.291117889443	293.9203215233178	303.75755407775614	238.0213324620165	401.0	269.8742567413984	314.353589768657	171.1691524147752	256.3093229082783	179.52537308855787	260.7153323843675
root_height_comparison12pop1	600	1.0002700584428275	2085.5424531895283	117.4017212739789	401.0	191.16854713711325	241.7294084188976	120.7480406351549	263.2309080480102	139.0217346639997	266.02475596527364	145.43426920514827	258.2221927238535
pop_size_comparison12pop1	600	1.0014306846039784	2077.4141603427847	401.0	270.7432239025929	238.84205195513738	318.96980564261247	231.91423141047667	333.6234940134752	158.2401310958402	401.0	184.81333651926295	346.30428207243943
pop_size_comparison12pop2	600	1.0003489016759544	2704.0265927181413	209.5920462259622	401.0	243.70378703117294	377.3838501256985	144.44621772701987	250.8396386097313	138.48361274259517	311.2130110684186	190.0777415886756	304.9110488731006
pop_size_root_comparison12pop1	600	1.0009158302604784	3144.9056454160805	391.9577006702488	401.0	206.1349729629009	362.5819307965976	307.7177230867887	401.0	401.0	375.09788362846393	342.7511106347295	369.4362469095052
ln_likelihood_comparison13pop1	600	0.9992961326490424	4010.0	325.7093473960088	271.8082014334725	401.0	401.0	240.01828136569605	380.9215413576668	308.1799557308901	401.0	401.0	343.5354128266832
root_height_comparison13pop1	600	1.000747983564901	2501.182939514799	261.52625847165575	196.01945577195	189.27362885426103	353.51308755851693	218.58055488790197	370.0059991665902	228.6915395990813	213.42357596282963	149.23275794082483	322.7754869719626
pop_size_comparison13pop1	600	0.9998053832084828	3079.995441769365	337.80547609925804	321.9450434139388	279.1670650990853	298.3545486289256	272.095792925134	222.5305936874536	369.3220287879662	373.1343962301942	354.5974114581118	401.0
pop_size_comparison13pop2	600	1.0004892942709716	3848.21674689013	263.8851115483143	189.24343281298547	401.0	401.0	401.0	359.89819776962105	303.9764660851598	395.0634089895627	341.0587248479051	361.8504527664693
pop_size_root_comparison13pop1	600	1.0001528771435657	2678.647033395906	309.4380530714482	342.7437808079406	245.1222356799243	332.4028160871735	257.2382542296058	238.45766003705123	401.0	401.0	364.5352538636566	401.0
ln_likelihood	700	1.0000867972645522	2215.565197147355	223.01986039736562	251.81807944220438	238.90902878535252	220.54669769844654	301.0	243.50639144769883	125.94934770311643	296.0041365153848	301.0	233.11591552884127
concentration	700	1.003055855066081	1287.4233812285263	91.35859307209206	154.7063706035693	245.79287492256543	301.0	191.88642582392634	203.64698284809558	179.92284327422817	202.8360081888602	172.19197550603232	205.0217162611803
ln_likelihood_comparison1pop1	700	1.0025224482684734	1239.685448164247	189.15591081150706	133.1723716088473	96.73916342622044	199.17434232327065	132.70980872165853	128.37119078942703	172.92487354928076	301.0	206.55040441280673	127.2266575432433
root_height_comparison1pop1	700	1.0096379579375756	491.3322684898149	62.82656738247268	48.70258540152041	41.296398000662684	86.3640293617431	55.88996333841658	42.117404505940925	52.01022930804577	52.42484065283223	69.33524874814874	51.42338930939406
pop_size_comparison1pop1	700	1.0008328792181576	2030.716775829696	301.0	102.08278216484264	246.75489061336688	301.0	225.64412366674546	215.21288713521423	182.49453315295108	216.47011957021627	248.7985120270775	208.42414824209115
pop_size_comparison1pop2	700	1.0096705087655777	481.0499811654143	58.90413987171921	50.651911613243236	40.87048410354136	86.70596144281309	54.018100617694884	47.477442267291956	54.708626386412995	52.813342420814934	59.85627474041197	51.32322712419557
pop_size_root_comparison1pop1	700	1.000633583292615	2402.182615899865	301.0	170.42668981138345	234.33088124789649	301.0	301.0	234.66475585000526	195.56207888182016	301.0	301.0	301.0
ln_likelihood_comparison2pop1	700	0.9992824613084024	3010.0	301.0	299.82639115275686	301.0	301.0	301.0	207.31247880955544	238.58967001824217	301.0	297.80103896469916	221.0970033985568
root_height_comparison2pop1	700	1.0003883974472043	3010.0	301.0	301.0	301.0	267.55439965320505	301.0	285.44742923955613	240.77116837119829	270.37525428738854	212.34497976498858	301.0
pop_size_comparison2pop1	700	1.0006129644943191	2573.829077047629	301.0	288.0965641222768	301.0	194.4110243737125	301.0	241.09005247124674	207.92824157703924	301.0	263.8433450144524	220.9942291304934
pop_size_comparison2pop2	700	0.9993750698083478	3010.0	203.21923542817703	178.24246771274844	301.0	301.0	205.07837567936767	301.0	245.56323598486586	295.94797546370773	301.0	301.0
pop_size_root_comparison2pop1	700	0.9998525877314938	3010.0	301.0	268.76013726892893	301.0	278.9247653025192	301.0	212.81706739816897	236.68790713227048	203.96059270807302	269.38371552952634	301.0
ln_likelihood_comparison3pop1	700	0.9993907833150191	3010.0	301.0	298.69492668716373	217.1362181092082	301.0	229.52686873082087	301.0	301.0	301.0	246.55014479950606	154.3952336778068
root_height_comparison3pop1	700	1.0008294843868413	2387.348865004674	301.0	130.18395883023825	182.8402991963384	301.0	301.0	301.0	301.0	196.6254724569492	301.0	157.38562353987942
pop_size_comparison3pop1	700	1.0002994521866002	2206.5089871841724	301.0	197.49537371289702	226.24815671585367	291.95940878125054	213.50721138852913	244.19335356168463	301.0	301.0	301.0	301.0
pop_size_comparison3pop2	700	1.0011348227409347	3010.0	269.9140085246444	291.062703201905	301.0	176.08590431155062	301.0	301.0	213.9238266769144	301.0	251.32451077123926	293.10701192019934
pop_size_root_comparison3pop1	700	1.001907123183783	2481.724019226096	301.0	301.0	301.0	301.0	286.0079736258366	301.0	301.0	301.0	301.0	244.14094845990155
ln_likelihood_comparison4pop1	700	1.0017728701570934	3007.948857630125	285.80284632000587	301.0	301.0	240.93805593768295	221.51836266993342	267.73841336567	159.2889813869631	204.90948725110135	294.0796113327457	265.51197845764403
root_height_comparison4pop1	700	0.9999617856351264	2254.0323240347298	237.12100769354268	288.16830984890356	301.0	242.90736948626454	125.01338534603228	266.9907110350615	220.49033881941736	143.87503887304567	301.0	194.0330744865003
pop_size_comparison4pop1	700	1.0006693426283637	2371.527119643263	298.10033484468323	211.72669556401667	152.891149290078	301.0	130.17123711309628	301.0	301.0	301.0	301.0	231.96697282357457
pop_size_comparison4pop2	700	0.9992473698982973	3010.0	299.23936742196673	301.0	188.4116727149068	301.0	301.0	252.0878366795412	234.2585574694044	232.72353788597502	301.0	292.76124243652794
pop_size_root_comparison4pop1	700	1.0005110829875008	3010.0	301.0	301.0	301.0	301.0	301.0	238.32117875327384	224.50499823267882	301.0	273.496974680985	206.16491113227664
ln_likelihood_comparison5pop1	700	0.9993513744211671	2682.7626623475344	113.09394516739209	197.3408517337325	257.1246810509431	245.36326315729167	239.42216652679417	289.64040072439	149.03452828441647	147.96546913103307	263.10374966689204	301.0
root_height_comparison5pop1	700	1.0013004516688881	1289.3024272076218	100.32347189949492	162.15769928553362	138.38539892684753	301.0	149.34176413033134	159.16870882814905	131.36814292633068	109.00483619027386	200.92321551469507	176.20108935182031
pop_size_comparison5pop1	700	1.00141374645233	1611.0850827287532	204.81807190686047	209.73942625247247	192.64444138231036	199.73517616631085	190.94048757373378	211.32584932966648	180.138914613315	267.41724558814735	145.43868935009954	222.46220439542418
pop_size_comparison5pop2	700	1.000153752159275	1408.2019925886993	106.3585328768526	137.86742466012316	145.225802154847	199.25211413555735	221.25537358684343	123.80079095986663	130.1276904688661	149.49839891122141	181.55179268344799	134.27989452037005
pop_size_root_comparison5pop1	700	1.0009041396823664	2975.021814294402	291.05281823067196	301.0	253.96244476604897	268.1836893535346	164.51909557502267	253.72376982410938	301.0	301.0	301.0	301.0
ln_likelihood_comparison6pop1	700	1.0011544609645762	1393.5512731434383	184.06985508019199	160.66416468752126	147.7198519105295	234.42061239005997	264.8332703150057	106.72232849165627	91.56116763009987	176.35301012552466	167.75875382661079	142.70048273847127
